3329,3353,3354,3675,3678,3679,3680,3681,3687,ID
6.110649065165843,5.873986383940467,5.992616828535889,6.281489013395502,6.582214215958817,6.559474122283782,6.808103964276795,6.6174685627395045,7.023919267667859,ENSMUSG00000027374-P
4.901669450659759,4.644986813525579,5.133946502491584,4.69662828875734,4.803404267946519,5.03847880351046,5.094371298447547,5.709962718837696,4.918348882208348,ENSMUSG00000042626-P
7.428662213833054,7.614997994800281,7.822134709895613,7.4959037219160765,7.960950615677697,7.846269615260247,7.341528491046324,7.437713922998197,7.42940088366744,ENSMUSG00000055681-P
6.552529843931969,6.1718876485058995,6.514752937320662,6.439025025906531,5.6485955717921845,6.488108530361115,6.605918848446417,4.923132308808885,5.971020089572597,ENSMUSG00000028412-P
4.901669450659759,4.193307477626472,4.324810064406623,4.640050866727639,3.2007063846933876,5.254586462582506,5.06142908066983,4.1295756828041315,4.6648249410756755,ENSMUSG00000054484-P
9.860558430986323,9.407933717172122,10.008362688993328,9.727359604872294,10.008349151061354,10.083702297772543,9.672774978773385,9.520601257603044,9.785023298149996,ENSMUSG00000024425-P
10.651601204868486,10.382157302690224,10.100898260198404,9.78557403412671,9.996825365219506,9.786851520330211,9.383963928077668,9.942335790465384,10.048891722889246,ENSMUSG00000032216-P
7.454353563156125,7.520021123605713,7.827183330994231,8.051333262333223,7.772998120695227,7.504367489962307,7.7457262189419795,7.075341491119768,7.502302794343226,ENSMUSG00000025979-P
5.503643926908903,5.301271559092916,5.579139356304217,5.353684723394803,6.268433545203641,6.360712035010066,5.219096911093906,5.304083292016831,5.659474471740509,ENSMUSG00000051343-P
7.981680751939691,7.986901179977551,7.749533702982107,8.308931341882579,8.605975248716577,8.469843004370246,8.291636198425193,8.653154603177404,8.259213056452905,ENSMUSG00000035443-P
5.567818289661698,5.9432038254079265,6.437626687540566,6.2055429109615545,5.681873928435807,6.463513340827871,6.244316526228597,6.180215210348189,5.4067483581459115,ENSMUSG00000028991-P
5.716776627603369,5.36991757201873,5.937657702253382,5.803461708888105,5.951176610445552,6.278499046512376,6.153452530689462,6.534285623980695,5.989580391098768,ENSMUSG00000036948-P
6.890327393069977,7.122599168068642,6.370047444029631,7.550645869935442,4.120034603116579,6.7029596052207445,7.002861670630308,5.942819859974084,6.510238059393508,ENSMUSG00000033900-P
4.364924773418506,5.498125226560188,5.427829067107319,4.083732228935724,4.538606102885048,5.1035962704463325,5.46562472949525,5.807659781039243,5.03015146965233,ENSMUSG00000041936-P
2.6227473913182435,3.532145366193185,1.7570228470312306,2.318757689778017,0.0,0.0,0.0,3.0591668457024253,3.720607589400616,ENSMUSG00000034584-P
5.951372904776097,5.301271559092916,6.028126523687003,5.878746232054449,4.4640480965655245,6.176259726847314,6.27337580032172,6.446011476171514,5.7051106390292725,ENSMUSG00000068921-P
4.6283307303589,4.8511361532773245,5.0326880687144335,5.166071166229864,4.019487623068113,5.608734042719881,5.515124567469532,4.5238588630139445,5.230703401702327,ENSMUSG00000049670-P
