St6galnac4__CPX,Choroid Plexus
Prkaca__CPX,Choroid Plexus
Xpc__CPX,Choroid Plexus
Scyl1__CPX,Choroid Plexus
Zfp219__CPX,Choroid Plexus
Ccnd1__CPX,Choroid Plexus
Ankrd12__CPX,Choroid Plexus
Ddit4__CPX,Choroid Plexus
Mterf4__CPX,Choroid Plexus
Cdr2l__CPX,Choroid Plexus
Thra__CPX,Choroid Plexus
Mfsd2a__CPX,Choroid Plexus
Gm15408__CPX,Choroid Plexus
Ilkap__CPX,Choroid Plexus
Kin__CPX,Choroid Plexus
Smyd2__CPX,Choroid Plexus
Por__CPX,Choroid Plexus
Tmem87a__CPX,Choroid Plexus
Atf6b__CPX,Choroid Plexus
Rpl18a__CPX,Choroid Plexus
Tet1__CPX,Choroid Plexus
Eid2b__CPX,Choroid Plexus
Iqcc__CPX,Choroid Plexus
Pcgf5__CPX,Choroid Plexus
Grpel1__CPX,Choroid Plexus
Cspg5__CPX,Choroid Plexus
Klc1__CPX,Choroid Plexus
Msh2__CPX,Choroid Plexus
Kcnk5__CPX,Choroid Plexus
Psmd8__CPX,Choroid Plexus
Repin1__CPX,Choroid Plexus
Cdkl3__CPX,Choroid Plexus
mt-Cytb__CPX,Choroid Plexus
Adcy9__CPX,Choroid Plexus
1110004F10Rik__CPX,Choroid Plexus
Ibtk__CPX,Choroid Plexus
Fam13b__CPX,Choroid Plexus
Ctdspl2__CPX,Choroid Plexus
Pknox2__CPX,Choroid Plexus
Btbd2__CPX,Choroid Plexus
Bclaf1__CPX,Choroid Plexus
Gin1__CPX,Choroid Plexus
Syt17__CPX,Choroid Plexus
Ppp1r12a__CPX,Choroid Plexus
Dctn2__CPX,Choroid Plexus
Ppp1r1b__CPX,Choroid Plexus
Ncaph2__CPX,Choroid Plexus
Gsta3__CPX,Choroid Plexus
Pdlim5__CPX,Choroid Plexus
Pycr2__CPX,Choroid Plexus
Phf1__CPX,Choroid Plexus
Gm12346__CPX,Choroid Plexus
Mrpl17__CPX,Choroid Plexus
Cast__CPX,Choroid Plexus
Lpgat1__CPX,Choroid Plexus
Emd__CPX,Choroid Plexus
Birc2__CPX,Choroid Plexus
Slc25a26__CPX,Choroid Plexus
Usp9x__CPX,Choroid Plexus
Nfe2l2__CPX,Choroid Plexus
Baiap2l1__CPX,Choroid Plexus
Zfp879__CPX,Choroid Plexus
Flcn__CPX,Choroid Plexus
Scg5__CPX,Choroid Plexus
Niban1__CPX,Choroid Plexus
Sptan1__CPX,Choroid Plexus
Psma4__CPX,Choroid Plexus
Pabpc1__CPX,Choroid Plexus
Dnajc7__CPX,Choroid Plexus
Kif2a__CPX,Choroid Plexus
Lmtk3__CPX,Choroid Plexus
Pura__CPX,Choroid Plexus
Gm15675__CPX,Choroid Plexus
Mfsd3__CPX,Choroid Plexus
Ro60__CPX,Choroid Plexus
Cyyr1__CPX,Choroid Plexus
Arhgef12__CPX,Choroid Plexus
Slc17a5__CPX,Choroid Plexus
UNKNOWN__CPX,Choroid Plexus
Telo2__CPX,Choroid Plexus
Copg1__CPX,Choroid Plexus
Arf2__CPX,Choroid Plexus
Slc29a4__CPX,Choroid Plexus
Dynlt2b__CPX,Choroid Plexus
Fhl1__CPX,Choroid Plexus
Ppp5c__CPX,Choroid Plexus
Arhgap5__CPX,Choroid Plexus
Cmtm8__CPX,Choroid Plexus
Foxk2__CPX,Choroid Plexus
Slk__CPX,Choroid Plexus
Tmem259__CPX,Choroid Plexus
Lepr__CPX,Choroid Plexus
Acox1__CPX,Choroid Plexus
Mcfd2__CPX,Choroid Plexus
Zbtb37__CPX,Choroid Plexus
Smarca2__CPX,Choroid Plexus
Zfp638__CPX,Choroid Plexus
Ccdc18__CPX,Choroid Plexus
Mrpl28__CPX,Choroid Plexus
Ndufs3__CPX,Choroid Plexus
Nt5m__CPX,Choroid Plexus
Pawr__CPX,Choroid Plexus
Rnf187__CPX,Choroid Plexus
Osbp__CPX,Choroid Plexus
Dek__CPX,Choroid Plexus
Gpr19__CPX,Choroid Plexus
Pmm2__CPX,Choroid Plexus
Pold1__CPX,Choroid Plexus
Tomm34__CPX,Choroid Plexus
S100a8__CPX,Choroid Plexus
Mtap__CPX,Choroid Plexus
Stat3__CPX,Choroid Plexus
Cep95__CPX,Choroid Plexus
Ddb1__CPX,Choroid Plexus
Krt23__CPX,Choroid Plexus
Nek8__CPX,Choroid Plexus
mt-Nd2__CPX,Choroid Plexus
Tax1bp3__CPX,Choroid Plexus
Lrrc17__CPX,Choroid Plexus
Dync2li1__CPX,Choroid Plexus
Ccdc59__CPX,Choroid Plexus
Gas6__CPX,Choroid Plexus
Amfr__CPX,Choroid Plexus
Pdap1__CPX,Choroid Plexus
Fchsd2__CPX,Choroid Plexus
Jmjd4__CPX,Choroid Plexus
Rock1__CPX,Choroid Plexus
Suz12__CPX,Choroid Plexus
Topbp1__CPX,Choroid Plexus
Klf3__CPX,Choroid Plexus
Cbarp__CPX,Choroid Plexus
Tmem204__CPX,Choroid Plexus
Ubl3__CPX,Choroid Plexus
Cep41__CPX,Choroid Plexus
Gdpd3__CPX,Choroid Plexus
Emc10__CPX,Choroid Plexus
Zbtb7a__CPX,Choroid Plexus
Nup214__CPX,Choroid Plexus
Maco1__CPX,Choroid Plexus
Rplp1__CPX,Choroid Plexus
Eea1__CPX,Choroid Plexus
Actr3__CPX,Choroid Plexus
Acacb__CPX,Choroid Plexus
Snrnp48__CPX,Choroid Plexus
Zfp358__CPX,Choroid Plexus
Btg1__CPX,Choroid Plexus
Rora__CPX,Choroid Plexus
Igfbp2__CPX,Choroid Plexus
Uros__CPX,Choroid Plexus
Smc6__CPX,Choroid Plexus
Zfp78__CPX,Choroid Plexus
Ylpm1__CPX,Choroid Plexus
Srebf2__CPX,Choroid Plexus
Pdss1__CPX,Choroid Plexus
Ccdc148__CPX,Choroid Plexus
Slc2a2__CPX,Choroid Plexus
Fndc3a__CPX,Choroid Plexus
Sppl3__CPX,Choroid Plexus
4930556M19Rik__CPX,Choroid Plexus
Cdkn1c__CPX,Choroid Plexus
Gm20052__CPX,Choroid Plexus
Prpf6__CPX,Choroid Plexus
Gm43568__CPX,Choroid Plexus
Cd47__CPX,Choroid Plexus
Nicol1__CPX,Choroid Plexus
Rbm27__CPX,Choroid Plexus
Ruvbl1__CPX,Choroid Plexus
Gm6548__CPX,Choroid Plexus
Sesn3__CPX,Choroid Plexus
Mrps18a__CPX,Choroid Plexus
Adam15__CPX,Choroid Plexus
Ints10__CPX,Choroid Plexus
0610040J01Rik__CPX,Choroid Plexus
Ctsc__CPX,Choroid Plexus
Krcc1__CPX,Choroid Plexus
Rbm20__CPX,Choroid Plexus
Wapl__CPX,Choroid Plexus
Aldh9a1__CPX,Choroid Plexus
Gm37219__CPX,Choroid Plexus
Casp8__CPX,Choroid Plexus
Sec62__CPX,Choroid Plexus
Smim15__CPX,Choroid Plexus
Aox3__CPX,Choroid Plexus
Eif3h__CPX,Choroid Plexus
Mx2__CPX,Choroid Plexus
Gm37204__CPX,Choroid Plexus
Ifih1__CPX,Choroid Plexus
Nfyb__CPX,Choroid Plexus
Prxl2c__CPX,Choroid Plexus
Smim10l1__CPX,Choroid Plexus
Apc2__CPX,Choroid Plexus
Heatr3__CPX,Choroid Plexus
Adck2__CPX,Choroid Plexus
Gpaa1__CPX,Choroid Plexus
4921504A21Rik__CPX,Choroid Plexus
Gpr4__CPX,Choroid Plexus
Npepps__CPX,Choroid Plexus
Eef1a1__CPX,Choroid Plexus
Rmnd5b__CPX,Choroid Plexus
Pqbp1__CPX,Choroid Plexus
Capn15__CPX,Choroid Plexus
Zfp322a__CPX,Choroid Plexus
Mfge8__CPX,Choroid Plexus
Hk1__CPX,Choroid Plexus
Plcb4__CPX,Choroid Plexus
Drc3__CPX,Choroid Plexus
Limch1__CPX,Choroid Plexus
Col5a3__CPX,Choroid Plexus
Ap2b1__CPX,Choroid Plexus
C130089K02Rik__CPX,Choroid Plexus
Cables2__CPX,Choroid Plexus
Tceanc__CPX,Choroid Plexus
Nol8__CPX,Choroid Plexus
Ap3b1__CPX,Choroid Plexus
Pdcd4__CPX,Choroid Plexus
Adprh__CPX,Choroid Plexus
Dipk1a__CPX,Choroid Plexus
Wasl__CPX,Choroid Plexus
Gsk3b__CPX,Choroid Plexus
Gm9920__CPX,Choroid Plexus
Sp4__CPX,Choroid Plexus
Gstm6__CPX,Choroid Plexus
Dok1__CPX,Choroid Plexus
1700125H03Rik__CPX,Choroid Plexus
D630036H23Rik__CPX,Choroid Plexus
Rwdd3__CPX,Choroid Plexus
Stk26__CPX,Choroid Plexus
Pomgnt1__CPX,Choroid Plexus
Ergic2__CPX,Choroid Plexus
Rhob__CPX,Choroid Plexus
Dbpht2__CPX,Choroid Plexus
5730455P16Rik__CPX,Choroid Plexus
Tkt__CPX,Choroid Plexus
Bhlhe41__CPX,Choroid Plexus
Zhx1__CPX,Choroid Plexus
Hsdl2__CPX,Choroid Plexus
Psmd3__CPX,Choroid Plexus
Magix__CPX,Choroid Plexus
Opa1__CPX,Choroid Plexus
Gprc5c__CPX,Choroid Plexus
Psip1__CPX,Choroid Plexus
Zfp36l2__CPX,Choroid Plexus
Iqgap2__CPX,Choroid Plexus
Gnas__CPX,Choroid Plexus
Ccdc33__CPX,Choroid Plexus
Eif3g__CPX,Choroid Plexus
Lrrc8a__CPX,Choroid Plexus
Sntb2__CPX,Choroid Plexus
Armcx2__CPX,Choroid Plexus
Alkbh6__CPX,Choroid Plexus
Gm25517__CPX,Choroid Plexus
Mtpn__CPX,Choroid Plexus
Gm43360__CPX,Choroid Plexus
Cdc14a__CPX,Choroid Plexus
Shb__CPX,Choroid Plexus
Bcat1__CPX,Choroid Plexus
Tada1__CPX,Choroid Plexus
Tmem229b__CPX,Choroid Plexus
Samd14__CPX,Choroid Plexus
Ccdc88a__CPX,Choroid Plexus
Pi4ka__CPX,Choroid Plexus
Zfp768__CPX,Choroid Plexus
Suclg2__CPX,Choroid Plexus
Irak1bp1__CPX,Choroid Plexus
Arid4a__CPX,Choroid Plexus
Guk1__CPX,Choroid Plexus
Ino80c__CPX,Choroid Plexus
Slc25a16__CPX,Choroid Plexus
Rpl37__CPX,Choroid Plexus
Top1__CPX,Choroid Plexus
Eeig1__CPX,Choroid Plexus
Pbx1__CPX,Choroid Plexus
Dstn__CPX,Choroid Plexus
Ildr2__CPX,Choroid Plexus
Atp6v1f__CPX,Choroid Plexus
Cldn22__CPX,Choroid Plexus
Ube2m__CPX,Choroid Plexus
Rdx__CPX,Choroid Plexus
Atp5me__CPX,Choroid Plexus
Itch__CPX,Choroid Plexus
Golm2__CPX,Choroid Plexus
Csnk1a1__CPX,Choroid Plexus
