ID,3675,3354,3353,3678,3679,3680
ENSMUSG00000027374-P,6.281489013395502,5.992616828535889,5.873986383940467,6.582214215958817,6.559474122283782,6.808103964276795
ENSMUSG00000042626-P,4.69662828875734,5.133946502491584,4.644986813525579,4.803404267946519,5.03847880351046,5.094371298447547
ENSMUSG00000055681-P,7.4959037219160765,7.822134709895613,7.614997994800281,7.960950615677697,7.846269615260247,7.341528491046324
ENSMUSG00000028412-P,6.439025025906531,6.514752937320662,6.1718876485058995,5.6485955717921845,6.488108530361115,6.605918848446417
ENSMUSG00000054484-P,4.640050866727639,4.324810064406623,4.193307477626472,3.2007063846933876,5.254586462582506,5.06142908066983
ENSMUSG00000024425-P,9.727359604872294,10.008362688993328,9.407933717172122,10.008349151061354,10.083702297772543,9.672774978773385
ENSMUSG00000032216-P,9.78557403412671,10.100898260198404,10.382157302690224,9.996825365219506,9.786851520330211,9.383963928077668
ENSMUSG00000025979-P,8.051333262333223,7.827183330994231,7.520021123605713,7.772998120695227,7.504367489962307,7.7457262189419795
ENSMUSG00000051343-P,5.353684723394803,5.579139356304217,5.301271559092916,6.268433545203641,6.360712035010066,5.219096911093906
ENSMUSG00000035443-P,8.308931341882579,7.749533702982107,7.986901179977551,8.605975248716577,8.469843004370246,8.291636198425193
ENSMUSG00000028991-P,6.2055429109615545,6.437626687540566,5.9432038254079265,5.681873928435807,6.463513340827871,6.244316526228597
ENSMUSG00000036948-P,5.803461708888105,5.937657702253382,5.36991757201873,5.951176610445552,6.278499046512376,6.153452530689462
ENSMUSG00000033900-P,7.550645869935442,6.370047444029631,7.122599168068642,4.120034603116579,6.7029596052207445,7.002861670630308
ENSMUSG00000041936-P,4.083732228935724,5.427829067107319,5.498125226560188,4.538606102885048,5.1035962704463325,5.46562472949525
ENSMUSG00000034584-P,2.318757689778017,1.7570228470312306,3.532145366193185,0.0,0.0,0.0
ENSMUSG00000068921-P,5.878746232054449,6.028126523687003,5.301271559092916,4.4640480965655245,6.176259726847314,6.27337580032172
ENSMUSG00000049670-P,5.166071166229864,5.0326880687144335,4.8511361532773245,4.019487623068113,5.608734042719881,5.515124567469532
ENSMUSG00000044224-P,5.926838314439883,5.454175338803159,6.4664859042224805,4.38542597088435,5.071404898451995,5.781008388617677
ENSMUSG00000030216-P,6.281489013395502,6.745595337273166,7.122599168068642,5.30849446121817,6.400125900474279,5.586328588447238
ENSMUSG00000071072-P,7.30894382457362,7.237830805530466,7.282497475778204,6.966729174779669,7.127635657207253,7.497438971869447
ENSMUSG00000021243-P,7.094096961266336,6.680136225002509,6.643289843479345,7.601000747990906,6.033172581451193,7.166704326206711
ENSMUSG00000016495-P,3.996283979173711,5.19770760609084,5.153328026977966,5.077941515704405,4.784197321922532,4.342052007388638
ENSMUSG00000026803-P,5.950296237721389,5.821029301666467,6.300553972803986,4.21402831953916,4.61585078838867,5.126578081568346
ENSMUSG00000036188-P,6.018464785493108,5.860962240295944,5.801279938861234,5.681873928435807,5.630992092682936,5.126578081568346
ENSMUSG00000068284-P,5.777467789105313,5.3457742834688915,6.369233338093373,5.30849446121817,4.425232634826587,4.593181505688603
ENSMUSG00000033237-P,5.519684151781319,6.3136080968396255,5.873986383940467,5.22064343831704,6.278499046512376,6.022649496987688
ENSMUSG00000063894-P,3.996283979173711,4.805979725038839,5.36991757201873,4.677071944419651,4.702478185292994,3.123065650940515
ENSMUSG00000027536-P,4.166181418791957,0.8426434210887015,4.337402821662603,2.173687689807433,3.629979818096817,3.245436310081222
ENSMUSG00000069727-P,2.581659844082093,3.856653240523756,4.1154767676124715,0.0,0.0,2.841952607455408
ENSMUSG00000042118-P,2.581659844082093,4.142412902675098,3.27008873550211,1.1180832003893328,2.657829414999577,3.3582340751541406
ENSMUSG00000094002-P,0.0,2.526068342837835,2.94962606192672,0.0,3.336894247939065,2.6777699904406203
ENSMUSG00000039253-P,7.083527932601837,6.680136225002509,6.813151955829922,6.17802975606518,6.7545569739422415,6.5476421672616425
ENSMUSG00000031916-P,6.335934912607888,6.028126523687003,5.36991757201873,5.866873665052248,6.713427764125837,6.672879023066132
ENSMUSG00000025477-P,6.471813935730866,6.437626687540566,6.849665253707712,7.733867390202215,7.318010957827736,7.204914210179061
ENSMUSG00000036371-P,9.795321980473894,9.451059397921602,9.529200385510457,9.314304687093944,9.396514531352729,9.500683657729867
ENSMUSG00000094595-P,2.318757689778017,2.312277471756435,2.275941510827958,2.5064840581913788,3.224285379172325,0.0
ENSMUSG00000041126-P,7.816232430475896,7.222585062959841,7.092445774915693,8.040074863360866,7.592072132597041,7.292689057254445
ENSMUSG00000034064-P,6.439025025906531,5.974528754182785,5.8974297970208704,6.732710850297468,6.333824915094227,6.6172969320516195
ENSMUSG00000004591-P,7.104589125125878,6.1620214458701525,7.190598894186432,6.268433545203641,5.310819205510419,5.760630027731772
ENSMUSG00000035295-P,2.581659844082093,3.159198091032201,0.9714306139033648,2.173687689807433,0.0,3.7376647123347513
ENSMUSG00000085558-P,2.803957792617088,3.4999516418698167,3.9459597139132914,3.3736024652525347,3.4413463201392127,2.98934527968919
