ID,941,942,939,935,934,940,936
ENSMUSG00000027374-P,6.825285165053963,6.575085749865443,6.6229882298119955,6.615488087556025,6.405062709152161,6.442986421406114,6.359462826882996
ENSMUSG00000042626-P,4.977680582447654,4.298104939536926,4.321549492049377,5.307449543185963,3.852060334742067,3.810514593565415,4.942038178517604
ENSMUSG00000055681-P,7.597582104243076,7.881908069644026,7.816877636412499,7.813033015219128,7.848775387248864,7.434671401315007,8.098378958470615
ENSMUSG00000028412-P,6.241576125946,6.560138125621913,6.360353661778437,6.348901173749178,6.842077310475394,6.958346789015887,5.896719670711514
ENSMUSG00000054484-P,4.451172027377437,5.0631190143554665,5.316612880481493,5.043665381412245,6.155926447274194,5.124320178459227,5.024242728639026
ENSMUSG00000024425-P,9.764368204662478,9.939278230770716,10.183800942958069,10.20318773482849,10.358663129128578,10.384870739777805,9.934885311451852
ENSMUSG00000032216-P,10.017771273042875,10.416836928576156,10.107948076301742,9.469733113266724,10.327660119583152,10.288956058678057,9.086207746032446
ENSMUSG00000025979-P,7.874260836503107,7.35876785617645,7.461641170449312,7.599934293538317,7.092123367537143,8.021682252693351,7.798938682665896
ENSMUSG00000051343-P,5.417812516162077,5.0631190143554665,4.9643489021390526,5.043665381412245,6.217355565011174,5.731258768633309,5.024242728639026
ENSMUSG00000035443-P,8.234914748730626,8.208615782460724,8.133095424311843,8.624707318395737,8.333338212475585,8.305345063711192,8.486953234967084
ENSMUSG00000028991-P,5.85806032627422,6.2040681132011395,5.813972531635062,6.2267499791404335,6.332883333404499,6.553856463440599,6.632728042457236
ENSMUSG00000036948-P,6.441387448538115,6.279013089628651,5.520318109015473,6.798145964744758,6.155926447274194,6.399110403013428,6.001904191842039
ENSMUSG00000033900-P,7.343187726400538,7.350103907851755,6.571530635196595,6.3874232372913085,6.571135376502181,6.820995566065074,6.851166333688574
ENSMUSG00000041936-P,5.214466084194152,4.676324781005206,1.4472065861190857,5.753228359186448,3.744884634769628,5.35617194354144,5.345294605051995
ENSMUSG00000034584-P,3.410658846623913,4.3684340633204695,4.497289534456298,3.588413176024308,1.6171983216374568,2.417802590081342,4.028615856195515
ENSMUSG00000068921-P,6.301543691787303,5.975307404046377,6.635570879825462,5.782429735667016,5.632064439781246,6.5802920199342525,5.852400307614175
ENSMUSG00000049670-P,4.8629553682010584,5.434918702122314,5.04201912921567,5.181577911249507,5.046608861899695,5.445161808589668,5.783258962668004
ENSMUSG00000044224-P,5.837951504031949,6.062746991028016,4.702576481501708,4.891162234118836,5.0007574461974125,5.6336616311672145,5.939718030230672
ENSMUSG00000030216-P,6.751954012747458,6.940898759950688,7.138225178148573,6.329247423936927,6.761882606904552,6.958346789015887,6.50970779403364
ENSMUSG00000071072-P,7.492159127041547,7.458869182813468,7.4545572532006945,7.378780750422187,7.092123367537143,7.491491426312971,7.612211160859154
ENSMUSG00000021243-P,7.579529040479794,6.905856790644351,6.672673484906375,7.462354266180769,6.720049179113472,6.322881482060759,7.302045855505167
ENSMUSG00000016495-P,5.471009825516781,5.297472671066822,5.7225717490914505,4.994600610353493,5.747617500270559,5.88761719311416,4.762084009432767
ENSMUSG00000026803-P,6.271871465536351,6.041378893527714,5.285013906952614,5.723423689788241,5.905252921727676,6.028674415714707,5.874730167948002
ENSMUSG00000036188-P,6.162931855610215,5.882224354039638,5.920637492712868,6.4433437939658145,4.904436798809246,6.191862266846603,6.001904191842039
ENSMUSG00000068284-P,6.616861689478417,6.384600669736601,6.4197577533265235,5.091116240655791,5.8020989910440015,5.866291291383287,6.022051183825807
ENSMUSG00000033237-P,6.301543691787303,5.782718799196082,5.920637492712868,5.459827368535989,6.001520874228293,6.526927452925765,6.099938259092898
ENSMUSG00000063894-P,4.451172027377437,4.3684340633204695,4.702576481501708,4.132832161798551,4.43815110849776,4.056309034141006,4.4414684486850105
ENSMUSG00000027536-P,3.297408618726716,3.883488798682337,2.4106095149466364,3.449675285104147,2.6251459767468943,2.990901167612543,0.0
ENSMUSG00000069727-P,3.5156624624613326,1.5682857555401204,0.0,2.4360270815356015,3.042163567535062,3.399969917711489,3.037322543347878
ENSMUSG00000042118-P,4.022756145667588,3.147646225708344,3.888924901803752,2.1072261594039285,1.6171983216374568,4.559891798095986,3.562485519943336
ENSMUSG00000094002-P,0.8502888279616356,0.9875105484522038,1.4472065861190857,1.680660685039108,0.0,0.0,0.9269160351229908
ENSMUSG00000039253-P,7.069047583252809,7.296998287804286,7.224044383251313,6.998087917929735,7.207628152726912,7.9062657702471775,6.949117315711156
ENSMUSG00000031916-P,6.2568033162489805,5.560401671877235,6.165884242307896,6.247840314815037,6.217355565011174,6.540454788602951,6.8169802460896545
ENSMUSG00000025477-P,6.519217707550713,6.350256337756722,6.767187701239552,6.348901173749178,6.691470750376755,6.593330340325236,7.079803952557726
ENSMUSG00000036371-P,9.873351437015607,9.927678814663365,9.561497409289784,9.656783473764458,9.81124552927032,9.648936546601414,9.810092013446708
ENSMUSG00000094595-P,3.410658846623913,2.5640862732757217,4.923887268841653,0.0,2.848670211699394,1.8504550266253927,1.4866706657115965
ENSMUSG00000041126-P,7.960490298244009,8.093944134067621,7.918195347595182,7.820090992093833,7.948756495498348,8.289410172492703,7.80476518079776
ENSMUSG00000034064-P,6.194905824038242,6.6045242579786025,6.755706536565383,7.310257662816774,7.013493463172993,6.48556734883563,6.099938259092898
ENSMUSG00000004591-P,7.446406395300333,7.392912534133613,7.018436954462907,6.069797048200696,6.53941508874529,6.428508841726254,7.010908171459212
ENSMUSG00000035295-P,2.726838355924407,2.301892742392315,1.4472065861190857,1.0723621528571825,3.042163567535062,2.1618399888854016,2.203147957548002
ENSMUSG00000085558-P,3.7913753794272904,3.5619819391917837,3.611664809697399,3.449675285104147,2.848670211699394,2.417802590081342,3.037322543347878
ENSMUSG00000057421-P,6.942924935066531,6.845493036213632,6.9394510203567386,6.549074361566092,6.662314749479658,6.729474936933299,6.565682240695157
ENSMUSG00000022781-P,7.874260836503107,7.917529407672716,7.475705500937797,6.894908420027317,7.448687145191091,7.6117014555427875,7.358594646628449
ENSMUSG00000030060-P,4.1586681136641985,3.976492875004384,4.321549492049377,4.132832161798551,3.852060334742067,3.1405197238510687,4.610664411920954
ENSMUSG00000015112-P,6.581015167663808,6.2040681132011395,5.768995847214712,5.630127004574053,5.978049389447168,6.258858687197653,6.451473653442934
ENSMUSG00000042426-P,6.226186501495635,6.019689543979886,4.882258028670256,5.946217345326749,5.978049389447168,6.291225199696001,5.874730167948002
ENSMUSG00000027642-P,8.462107459084688,8.367304770874213,8.728141380951937,8.892499282556592,9.067587186423504,8.69525403268775,8.836085142709807
ENSMUSG00000105382-P,2.5403176978191047,2.978071989188756,2.154969169385692,1.680660685039108,2.360525538656084,0.0,0.9269160351229908
ENSMUSG00000024081-P,7.292369432611691,6.589880090019639,6.1128758334429625,5.782429735667016,5.7751154081548215,6.157160041336223,6.696795930261391
ENSMUSG00000079442-P,5.390459717457241,5.0200728362489775,4.795212770799635,5.661901008214602,4.746707120183241,5.228277931859503,6.343540569975755
ENSMUSG00000003184-P,6.730298922738651,6.083803214208118,5.674603971033879,6.631624570874712,6.405062709152161,6.526927452925765,6.793731021155078
ENSMUSG00000005469-P,8.19199113184869,8.2650117293933,8.046230945597916,8.374440014273704,8.086826737304678,8.562324285570956,8.748108275954948
ENSMUSG00000030094-P,5.3341473795355485,4.9757026692765285,4.653927843638256,5.043665381412245,5.091047813418894,5.731258768633309,4.942038178517604
ENSMUSG00000024941-P,6.568865629125391,6.845493036213632,6.405134466273811,7.471348276491703,6.802537107158998,6.656810915766643,7.040838685687671
ENSMUSG00000049295-P,7.144666592557083,7.083619862392183,6.7324664111731005,7.320248200543911,6.829017283036358,6.948233297676841,6.927917918114813
ENSMUSG00000049097-P,3.410658846623913,2.301892742392315,3.268131666090232,2.1072261594039285,0.0,2.8239513059645196,2.203147957548002
ENSMUSG00000070348-P,5.3341473795355485,5.833329293702817,6.000631969106703,5.307449543185963,6.069727602258707,6.291225199696001,6.118770299801592
ENSMUSG00000046711-P,0.0,2.301892742392315,1.844061592155304,1.0723621528571825,2.360525538656084,1.4528199824800077,0.9269160351229908
ENSMUSG00000034647-P,9.005705115032068,8.706290607053957,7.713848883643067,6.4433437939658145,6.571135376502181,6.752905120196309,7.87290726347126
ENSMUSG00000002319-P,6.568865629125391,6.450929785968784,6.476812262239597,6.754603500368547,6.473802296145793,6.139490805072494,5.685593241710341
ENSMUSG00000020108-P,7.299739706011485,6.833111176152505,6.789879507469941,7.407179923485969,7.990409824549608,6.322881482060759,6.828465852322095
ENSMUSG00000026273-P,5.4446563537551675,4.83376542989838,5.003706643086155,5.423215024556173,5.216698241120791,5.683285338375812,4.854865093623743
ENSMUSG00000022246-P,6.531790781131416,6.332772628629253,6.6604116659591535,6.934470489462872,6.632557348477747,6.968389876638373,6.721647112875435
ENSMUSG00000020308-P,6.493737984718577,6.498749040491763,6.21701381247031,6.2053467502856705,5.854597709358996,6.139490805072494,6.155712582389329
ENSMUSG00000050910-P,6.387065528694904,6.6045242579786025,6.233662102035998,6.663365969133095,6.647512770599751,6.705657943588403,6.480884530193858
ENSMUSG00000061533-P,4.940443394064977,4.676324781005206,3.611664809697399,4.220792566333152,3.744884634769628,3.5140662175469872,4.316533778507413
ENSMUSG00000102840-P,2.3260509354779892,0.0,1.844061592155304,0.0,2.0362151213135182,0.0,0.9269160351229908
ENSMUSG00000058756-P,8.863743346590763,8.86978295957554,8.509737339841926,8.96433763023702,8.523688161840234,8.71924197649999,8.46504453897955
ENSMUSG00000004698-P,3.87269590566056,4.063862773336467,3.3919568509004905,2.7036252497054964,1.6171983216374568,3.718304873875811,4.179745383959693
ENSMUSG00000033948-P,1.7691731579606451,2.301892742392315,3.8022932576398825,3.8313182420880993,3.744884634769628,3.276069326843094,3.3236691687308055
ENSMUSG00000028655-P,2.5403176978191047,4.146242312574113,0.0,2.4360270815356015,0.0,2.1618399888854016,3.037322543347878
ENSMUSG00000106032-P,2.0743161096747316,0.9875105484522038,0.0,1.680660685039108,1.6171983216374568,2.1618399888854016,2.8695660282412425
ENSMUSG00000086610-P,2.0743161096747316,1.9812250416989712,0.0,1.680660685039108,1.024244140368041,2.6351224146044943,0.0
ENSMUSG00000026309-P,6.794312790415974,6.893984404468084,6.919009855385237,6.894908420027317,6.775561794448292,6.526927452925765,6.451473653442934
ENSMUSG00000021903-P,1.381684084294751,2.301892742392315,2.154969169385692,1.680660685039108,3.3652784141602017,1.8504550266253927,0.0
ENSMUSG00000037262-P,4.73831271207171,5.0631190143554665,4.257867101002995,4.039158644825996,4.367648993001565,4.266259830301659,4.179745383959693
ENSMUSG00000026603-P,3.410658846623913,4.78317050436923,4.191243353545801,4.8365220755324145,5.091047813418894,3.897183129176211,4.179745383959693
ENSMUSG00000005514-P,7.839284158487308,7.81422632691213,7.881690362130566,8.222919870300172,8.396670658364636,7.662073159502611,8.149641302898415
ENSMUSG00000033808-P,6.34493822595115,5.882224354039638,5.698787209343951,5.996926418439346,5.404485594814009,5.822669814570844,5.874730167948002
ENSMUSG00000015461-P,7.609493185949515,7.498611520075851,7.855038001441902,8.264906384274664,7.796060444194375,7.4633611252661565,8.074461815651496
ENSMUSG00000045128-P,8.227204845453269,8.269613373869158,8.414383952080497,8.528883011609391,8.39223796561464,8.595102961127814,8.772098289327745
ENSMUSG00000047146-P,3.410658846623913,3.147646225708344,3.970647817897496,1.680660685039108,2.0362151213135182,2.8239513059645196,2.6797042233767265
ENSMUSG00000070705-P,4.503175016645742,3.436642487092037,5.115720588777774,4.132832161798551,3.951821733501041,3.718304873875811,3.1875884978886755
ENSMUSG00000040795-P,4.822592599363206,4.78317050436923,4.551414098654131,4.4564512721831075,4.801222359471953,3.718304873875811,3.9466673111887647
ENSMUSG00000031511-P,6.21063094000576,6.062746991028016,6.21701381247031,5.996926418439346,6.197168427069662,6.00934829632599,6.022051183825807
ENSMUSG00000024805-P,4.822592599363206,4.063862773336467,4.653927843638256,3.714971891269714,4.569591773132513,4.329962151117591,4.762084009432767
ENSMUSG00000029198-P,5.817558430853102,6.125015547874256,6.1831295567771765,6.116409774256625,5.954189718356429,6.499486215492488,5.896719670711514
ENSMUSG00000032482-P,7.051691178939626,7.008528205166074,7.827883982638707,6.960255061028064,6.632557348477747,7.241147567736648,7.217211693695278
ENSMUSG00000021288-P,8.387976450815255,8.073036473179638,8.036775521257937,7.86172875638175,8.172039373857823,7.769363504523586,8.203561691771286
ENSMUSG00000024151-P,4.9022195597211295,5.590138259223642,4.882258028670256,5.723423689788241,5.570621025531544,5.473645713251648,6.061520270843222
ENSMUSG00000023243-P,2.726838355924407,2.978071989188756,2.4106095149466364,1.680660685039108,4.43815110849776,1.4528199824800077,0.0
ENSMUSG00000030591-P,8.686729005180398,8.69948571068218,8.39970581557571,8.868870522153948,8.915265050177117,9.107907657311202,8.833237396741719
