Ankrd12__CPX,Choroid Plexus
Ildr2__CPX,Choroid Plexus
Ppfibp1__CPX,Choroid Plexus
Ddit4__CPX,Choroid Plexus
Rai14__CPX,Choroid Plexus
Actr3__CPX,Choroid Plexus
Rbm20__CPX,Choroid Plexus
Hook2__CPX,Choroid Plexus
Suclg2__CPX,Choroid Plexus
St8sia2__CPX,Choroid Plexus
Gm38037__CPX,Choroid Plexus
Cdc14a__CPX,Choroid Plexus
Secisbp2l__CPX,Choroid Plexus
Lrp6__CPX,Choroid Plexus
Casp8__CPX,Choroid Plexus
Leprotl1__CPX,Choroid Plexus
Por__CPX,Choroid Plexus
Maco1__CPX,Choroid Plexus
Pomgnt1__CPX,Choroid Plexus
Pcgf5__CPX,Choroid Plexus
Ess2__CPX,Choroid Plexus
Fchsd2__CPX,Choroid Plexus
Heatr3__CPX,Choroid Plexus
Abitram__CPX,Choroid Plexus
Galnt15__CPX,Choroid Plexus
Col9a2__CPX,Choroid Plexus
Nod1__CPX,Choroid Plexus
Rpl18a__CPX,Choroid Plexus
Map3k8__CPX,Choroid Plexus
Dync2li1__CPX,Choroid Plexus
Rlbp1__CPX,Choroid Plexus
Vasp__CPX,Choroid Plexus
Grpel1__CPX,Choroid Plexus
Alkbh6__CPX,Choroid Plexus
Zfp638__CPX,Choroid Plexus
Gm14798__CPX,Choroid Plexus
Acad9__CPX,Choroid Plexus
Klc1__CPX,Choroid Plexus
Magix__CPX,Choroid Plexus
Asb16__CPX,Choroid Plexus
Klhl18__CPX,Choroid Plexus
Eif3l__CPX,Choroid Plexus
Kcnk5__CPX,Choroid Plexus
Cox18__CPX,Choroid Plexus
Zhx1__CPX,Choroid Plexus
Cebpd__CPX,Choroid Plexus
Twsg1__CPX,Choroid Plexus
Repin1__CPX,Choroid Plexus
Tmem229b__CPX,Choroid Plexus
Ncbp2__CPX,Choroid Plexus
Hip1__CPX,Choroid Plexus
Erbin__CPX,Choroid Plexus
Ano8__CPX,Choroid Plexus
Rbm27__CPX,Choroid Plexus
Meis2__CPX,Choroid Plexus
Olfm2__CPX,Choroid Plexus
Fam13b__CPX,Choroid Plexus
Sppl3__CPX,Choroid Plexus
Dctn2__CPX,Choroid Plexus
Usp22__CPX,Choroid Plexus
Ncaph2__CPX,Choroid Plexus
Slc29a4__CPX,Choroid Plexus
Hlf__CPX,Choroid Plexus
G2e3__CPX,Choroid Plexus
Cep290__CPX,Choroid Plexus
Mia2__CPX,Choroid Plexus
Cast__CPX,Choroid Plexus
Sh2b3__CPX,Choroid Plexus
Emd__CPX,Choroid Plexus
Aox3__CPX,Choroid Plexus
Gpsm3__CPX,Choroid Plexus
Ehd1__CPX,Choroid Plexus
Npas3__CPX,Choroid Plexus
Xaf1__CPX,Choroid Plexus
Enpp5__CPX,Choroid Plexus
Col5a3__CPX,Choroid Plexus
Abtb2__CPX,Choroid Plexus
Btg1__CPX,Choroid Plexus
Smpdl3b__CPX,Choroid Plexus
Sp4__CPX,Choroid Plexus
2610020C07Rik__CPX,Choroid Plexus
Sema3g__CPX,Choroid Plexus
Vangl1__CPX,Choroid Plexus
Cntn1__CPX,Choroid Plexus
Hspa1b__CPX,Choroid Plexus
1700125H03Rik__CPX,Choroid Plexus
Hcn3__CPX,Choroid Plexus
Foxk2__CPX,Choroid Plexus
Adamts15__CPX,Choroid Plexus
Ramac__CPX,Choroid Plexus
Fam98b__CPX,Choroid Plexus
Zfp36l2__CPX,Choroid Plexus
Arhgap15__CPX,Choroid Plexus
Yars1__CPX,Choroid Plexus
Flvcr1__CPX,Choroid Plexus
Cbarp__CPX,Choroid Plexus
Ccdc33__CPX,Choroid Plexus
Hmmr__CPX,Choroid Plexus
Tmem259__CPX,Choroid Plexus
Ptges2__CPX,Choroid Plexus
Rab5a__CPX,Choroid Plexus
Clcn2__CPX,Choroid Plexus
Nup214__CPX,Choroid Plexus
Aqp11__CPX,Choroid Plexus
Fer__CPX,Choroid Plexus
Slc16a7__CPX,Choroid Plexus
Irak3__CPX,Choroid Plexus
Zmat5__CPX,Choroid Plexus
Fam167b__CPX,Choroid Plexus
Pdss1__CPX,Choroid Plexus
Zfp513__CPX,Choroid Plexus
Ndufs3__CPX,Choroid Plexus
Plekhn1__CPX,Choroid Plexus
Krt23__CPX,Choroid Plexus
Stat3__CPX,Choroid Plexus
Nek8__CPX,Choroid Plexus
Armcx2__CPX,Choroid Plexus
Kat8__CPX,Choroid Plexus
Rit1__CPX,Choroid Plexus
Zfp358__CPX,Choroid Plexus
Gm5141__CPX,Choroid Plexus
Amfr__CPX,Choroid Plexus
Fance__CPX,Choroid Plexus
Afg3l1__CPX,Choroid Plexus
Slc25a16__CPX,Choroid Plexus
Acacb__CPX,Choroid Plexus
Mpi__CPX,Choroid Plexus
Fndc3a__CPX,Choroid Plexus
Ruvbl1__CPX,Choroid Plexus
Cltb__CPX,Choroid Plexus
Scp2-ps2__CPX,Choroid Plexus
Ifih1__CPX,Choroid Plexus
Nfyb__CPX,Choroid Plexus
Adck2__CPX,Choroid Plexus
Dok1__CPX,Choroid Plexus
Mtmr2__CPX,Choroid Plexus
C130089K02Rik__CPX,Choroid Plexus
Ada__CPX,Choroid Plexus
Fzr1__CPX,Choroid Plexus
Ndn__CPX,Choroid Plexus
Hsdl2__CPX,Choroid Plexus
Lrp2bp__CPX,Choroid Plexus
Gm15587__CPX,Choroid Plexus
Dcp2__CPX,Choroid Plexus
Cul7__CPX,Choroid Plexus
Rassf4__CPX,Choroid Plexus
Dr1__CPX,Choroid Plexus
Ppp4c__CPX,Choroid Plexus
Mkrn3__CPX,Choroid Plexus
Lama1__CPX,Choroid Plexus
Spen__CPX,Choroid Plexus
Eeig1__CPX,Choroid Plexus
Ints11__CPX,Choroid Plexus
Itch__CPX,Choroid Plexus
Reep2__CPX,Choroid Plexus
Emc3__CPX,Choroid Plexus
Ubc__CPX,Choroid Plexus
Dync2i2__CPX,Choroid Plexus
Dennd2c__CPX,Choroid Plexus
Sncg__CPX,Choroid Plexus
Arl2bp__CPX,Choroid Plexus
Nop16__CPX,Choroid Plexus
Nsg2__CPX,Choroid Plexus
Ap3s2__CPX,Choroid Plexus
Ccpg1__CPX,Choroid Plexus
Cstf2__CPX,Choroid Plexus
Zfp300__CPX,Choroid Plexus
Sema6a__CPX,Choroid Plexus
Id1__CPX,Choroid Plexus
Scrib__CPX,Choroid Plexus
Foxc2__CPX,Choroid Plexus
Dynll1__CPX,Choroid Plexus
Mrps5__CPX,Choroid Plexus
Shc1__CPX,Choroid Plexus
Slc44a1__CPX,Choroid Plexus
Tmem62__CPX,Choroid Plexus
Ndfip1__CPX,Choroid Plexus
Rab11fip5__CPX,Choroid Plexus
Thyn1__CPX,Choroid Plexus
Mtor__CPX,Choroid Plexus
Trappc14__CPX,Choroid Plexus
Map9__CPX,Choroid Plexus
Agrn__CPX,Choroid Plexus
Exph5__CPX,Choroid Plexus
Dap3__CPX,Choroid Plexus
Morn4__CPX,Choroid Plexus
Fcf1__CPX,Choroid Plexus
Ttf1__CPX,Choroid Plexus
Arid2__CPX,Choroid Plexus
Cog8__CPX,Choroid Plexus
Inpp5a__CPX,Choroid Plexus
Pkn2__CPX,Choroid Plexus
4930412C18Rik__CPX,Choroid Plexus
Slc25a13__CPX,Choroid Plexus
Dhx29__CPX,Choroid Plexus
St6galnac4__CPX,Choroid Plexus
Prkaca__CPX,Choroid Plexus
Scyl1__CPX,Choroid Plexus
Zfp219__CPX,Choroid Plexus
Ccnd1__CPX,Choroid Plexus
Mterf4__CPX,Choroid Plexus
Cdr2l__CPX,Choroid Plexus
Thra__CPX,Choroid Plexus
Mfsd2a__CPX,Choroid Plexus
Ilkap__CPX,Choroid Plexus
Smyd2__CPX,Choroid Plexus
Tmem87a__CPX,Choroid Plexus
Atf6b__CPX,Choroid Plexus
Tet1__CPX,Choroid Plexus
Eid2b__CPX,Choroid Plexus
Iqcc__CPX,Choroid Plexus
Msh2__CPX,Choroid Plexus
Psmd8__CPX,Choroid Plexus
Cdkl3__CPX,Choroid Plexus
mt-Cytb__CPX,Choroid Plexus
1110004F10Rik__CPX,Choroid Plexus
Pknox2__CPX,Choroid Plexus
Btbd2__CPX,Choroid Plexus
Bclaf1__CPX,Choroid Plexus
Gin1__CPX,Choroid Plexus
Syt17__CPX,Choroid Plexus
Ppp1r1b__CPX,Choroid Plexus
Gsta3__CPX,Choroid Plexus
Pycr2__CPX,Choroid Plexus
Phf1__CPX,Choroid Plexus
Gm12346__CPX,Choroid Plexus
Mrpl17__CPX,Choroid Plexus
Lpgat1__CPX,Choroid Plexus
Slc25a26__CPX,Choroid Plexus
Zfp879__CPX,Choroid Plexus
Flcn__CPX,Choroid Plexus
Scg5__CPX,Choroid Plexus
Niban1__CPX,Choroid Plexus
Sptan1__CPX,Choroid Plexus
Mfsd3__CPX,Choroid Plexus
Ro60__CPX,Choroid Plexus
Slc17a5__CPX,Choroid Plexus
UNKNOWN__CPX,Choroid Plexus
Telo2__CPX,Choroid Plexus
Copg1__CPX,Choroid Plexus
Arf2__CPX,Choroid Plexus
Fhl1__CPX,Choroid Plexus
Ppp5c__CPX,Choroid Plexus
Mcfd2__CPX,Choroid Plexus
Ccdc18__CPX,Choroid Plexus
Mrpl28__CPX,Choroid Plexus
Nt5m__CPX,Choroid Plexus
Pawr__CPX,Choroid Plexus
Rnf187__CPX,Choroid Plexus
Gpr19__CPX,Choroid Plexus
Pmm2__CPX,Choroid Plexus
Pold1__CPX,Choroid Plexus
Tomm34__CPX,Choroid Plexus
S100a8__CPX,Choroid Plexus
Cep95__CPX,Choroid Plexus
Ddb1__CPX,Choroid Plexus
mt-Nd2__CPX,Choroid Plexus
Tax1bp3__CPX,Choroid Plexus
Lrrc17__CPX,Choroid Plexus
Gas6__CPX,Choroid Plexus
Pdap1__CPX,Choroid Plexus
Jmjd4__CPX,Choroid Plexus
Rock1__CPX,Choroid Plexus
Suz12__CPX,Choroid Plexus
Topbp1__CPX,Choroid Plexus
Emc10__CPX,Choroid Plexus
Rplp1__CPX,Choroid Plexus
Eea1__CPX,Choroid Plexus
Snrnp48__CPX,Choroid Plexus
Rora__CPX,Choroid Plexus
Igfbp2__CPX,Choroid Plexus
Uros__CPX,Choroid Plexus
Smc6__CPX,Choroid Plexus
Zfp78__CPX,Choroid Plexus
Ylpm1__CPX,Choroid Plexus
Slc2a2__CPX,Choroid Plexus
4930556M19Rik__CPX,Choroid Plexus
Gm20052__CPX,Choroid Plexus
Cd47__CPX,Choroid Plexus
Nicol1__CPX,Choroid Plexus
Sesn3__CPX,Choroid Plexus
Adam15__CPX,Choroid Plexus
Ints10__CPX,Choroid Plexus
0610040J01Rik__CPX,Choroid Plexus
Ctsc__CPX,Choroid Plexus
Krcc1__CPX,Choroid Plexus
Aldh9a1__CPX,Choroid Plexus
Gm37219__CPX,Choroid Plexus
Eif3h__CPX,Choroid Plexus
Mx2__CPX,Choroid Plexus
Gm37204__CPX,Choroid Plexus
4921504A21Rik__CPX,Choroid Plexus
Gpr4__CPX,Choroid Plexus
Npepps__CPX,Choroid Plexus
Rmnd5b__CPX,Choroid Plexus
Pqbp1__CPX,Choroid Plexus
Capn15__CPX,Choroid Plexus
Hk1__CPX,Choroid Plexus
Plcb4__CPX,Choroid Plexus
Drc3__CPX,Choroid Plexus
Ap2b1__CPX,Choroid Plexus
Cables2__CPX,Choroid Plexus
Tceanc__CPX,Choroid Plexus
Nol8__CPX,Choroid Plexus
Pdcd4__CPX,Choroid Plexus
Adprh__CPX,Choroid Plexus
Dipk1a__CPX,Choroid Plexus
Gm9920__CPX,Choroid Plexus
Gstm6__CPX,Choroid Plexus
Rwdd3__CPX,Choroid Plexus
Dbpht2__CPX,Choroid Plexus
5730455P16Rik__CPX,Choroid Plexus
Tkt__CPX,Choroid Plexus
Bhlhe41__CPX,Choroid Plexus
Psmd3__CPX,Choroid Plexus
Gprc5c__CPX,Choroid Plexus
Psip1__CPX,Choroid Plexus
Eif3g__CPX,Choroid Plexus
Lrrc8a__CPX,Choroid Plexus
Sntb2__CPX,Choroid Plexus
Gm43360__CPX,Choroid Plexus
Shb__CPX,Choroid Plexus
Tada1__CPX,Choroid Plexus
Ccdc88a__CPX,Choroid Plexus
Zfp768__CPX,Choroid Plexus
Arid4a__CPX,Choroid Plexus
Guk1__CPX,Choroid Plexus
Ino80c__CPX,Choroid Plexus
Rpl37__CPX,Choroid Plexus
Top1__CPX,Choroid Plexus
Dstn__CPX,Choroid Plexus
Atp6v1f__CPX,Choroid Plexus
Cldn22__CPX,Choroid Plexus
Ube2m__CPX,Choroid Plexus
Atp5me__CPX,Choroid Plexus
Tmem161b__CPX,Choroid Plexus
Gm2445__CPX,Choroid Plexus
Synm__CPX,Choroid Plexus
Tpr__CPX,Choroid Plexus
Tspan9__CPX,Choroid Plexus
Ikzf5__CPX,Choroid Plexus
Snora35__CPX,Choroid Plexus
Dpysl4__CPX,Choroid Plexus
Txnrd2__CPX,Choroid Plexus
Tnfrsf1b__CPX,Choroid Plexus
Josd1__CPX,Choroid Plexus
Cct4__CPX,Choroid Plexus
Frg1__CPX,Choroid Plexus
Tmem80__CPX,Choroid Plexus
Clpp__CPX,Choroid Plexus
Sh3bgrl__CPX,Choroid Plexus
Zfp654__CPX,Choroid Plexus
Imp3__CPX,Choroid Plexus
Bcl7a__CPX,Choroid Plexus
Ndufa8__CPX,Choroid Plexus
Nipbl__CPX,Choroid Plexus
Brd4__CPX,Choroid Plexus
Phf3__CPX,Choroid Plexus
Camsap2__CPX,Choroid Plexus
Slc22a17__CPX,Choroid Plexus
Ola1__CPX,Choroid Plexus
Dlgap4__CPX,Choroid Plexus
Fhad1__CPX,Choroid Plexus
Tomm22__CPX,Choroid Plexus
Zic2__CPX,Choroid Plexus
Gpr162__CPX,Choroid Plexus
Baz1b__CPX,Choroid Plexus
Smc4__CPX,Choroid Plexus
Tnfsf13os__CPX,Choroid Plexus
Zfp217__CPX,Choroid Plexus
9530026P05Rik__CPX,Choroid Plexus
Rab5c__CPX,Choroid Plexus
2810021J22Rik__CPX,Choroid Plexus
Rnasel__CPX,Choroid Plexus
Ash1l__CPX,Choroid Plexus
A430108G06Rik__CPX,Choroid Plexus
Ide__CPX,Choroid Plexus
Zbtb11os1__CPX,Choroid Plexus
2410124H12Rik__CPX,Choroid Plexus
Ralgapa2__CPX,Choroid Plexus
Ilvbl__CPX,Choroid Plexus
Entpd6__CPX,Choroid Plexus
Parvg__CPX,Choroid Plexus
Rad50__CPX,Choroid Plexus
Fxr1__CPX,Choroid Plexus
Npat__CPX,Choroid Plexus
C130021I20Rik__CPX,Choroid Plexus
Pten__CPX,Choroid Plexus
Shfl__CPX,Choroid Plexus
Ptk2b__CPX,Choroid Plexus
Rif1__CPX,Choroid Plexus
Nprl2__CPX,Choroid Plexus
Dlg4__CPX,Choroid Plexus
Tmem184c__CPX,Choroid Plexus
Ganab__CPX,Choroid Plexus
