100_DSS,ID,T0.7_DSS,101_DSS,102_DSS,3675_VECPAC,3354_VECPAC,3353_VECPAC,3678_VECPAC,3679_VECPAC,3680_VECPAC,941_LPS,942_LPS,939_LPS,935_LPS,934_LPS,940_LPS,936_LPS
5.9006619807881595,ENSMUSG00000028991-P,6.206954718790918,5.901750155804968,6.110152010390917,6.2055429109615545,6.437626687540566,5.9432038254079265,5.681873928435807,6.463513340827871,6.244316526228597,5.85806032627422,6.2040681132011395,5.813972531635062,6.2267499791404335,6.332883333404499,6.553856463440599,6.632728042457236
6.716067524319932,ENSMUSG00000036948-P,5.120836548556326,5.848230178923576,7.074173811722693,5.803461708888105,5.937657702253382,5.36991757201873,5.951176610445552,6.278499046512376,6.153452530689462,6.441387448538115,6.279013089628651,5.520318109015473,6.798145964744758,6.155926447274194,6.399110403013428,6.001904191842039
6.770006973934691,ENSMUSG00000033900-P,6.054829852279387,6.349779410727252,6.693727887300776,7.550645869935442,6.370047444029631,7.122599168068642,4.120034603116579,6.7029596052207445,7.002861670630308,7.343187726400538,7.350103907851755,6.571530635196595,6.3874232372913085,6.571135376502181,6.820995566065074,6.851166333688574
4.5665464550311805,ENSMUSG00000041936-P,2.875129551690155,4.908352629359846,5.4934678919573185,4.083732228935724,5.427829067107319,5.498125226560188,4.538606102885048,5.1035962704463325,5.46562472949525,5.214466084194152,4.676324781005206,1.4472065861190857,5.753228359186448,3.744884634769628,5.35617194354144,5.345294605051995
3.7021378150296895,ENSMUSG00000034584-P,1.0399210909765384,1.9645988968039112,3.701964223264987,2.318757689778017,1.7570228470312306,3.532145366193185,0.0,0.0,0.0,3.410658846623913,4.3684340633204695,4.497289534456298,3.588413176024308,1.6171983216374568,2.417802590081342,4.028615856195515
5.963741981522946,ENSMUSG00000068921-P,6.186180275763554,6.297491646024299,6.910930828761276,5.878746232054449,6.028126523687003,5.301271559092916,4.4640480965655245,6.176259726847314,6.27337580032172,6.301543691787303,5.975307404046377,6.635570879825462,5.782429735667016,5.632064439781246,6.5802920199342525,5.852400307614175
4.198136450873345,ENSMUSG00000049670-P,2.385282137693864,5.674615168854764,4.974291562938603,5.166071166229864,5.0326880687144335,4.8511361532773245,4.019487623068113,5.608734042719881,5.515124567469532,4.8629553682010584,5.434918702122314,5.04201912921567,5.181577911249507,5.046608861899695,5.445161808589668,5.783258962668004
5.45025791553876,ENSMUSG00000044224-P,6.677889559275795,5.734838348531425,5.616327633973978,5.926838314439883,5.454175338803159,6.4664859042224805,4.38542597088435,5.071404898451995,5.781008388617677,5.837951504031949,6.062746991028016,4.702576481501708,4.891162234118836,5.0007574461974125,5.6336616311672145,5.939718030230672
7.233848408824024,ENSMUSG00000030216-P,8.117394690981925,6.2153253397394135,6.985772031653741,6.281489013395502,6.745595337273166,7.122599168068642,5.30849446121817,6.400125900474279,5.586328588447238,6.751954012747458,6.940898759950688,7.138225178148573,6.329247423936927,6.761882606904552,6.958346789015887,6.50970779403364
7.02788770637151,ENSMUSG00000071072-P,7.227974387724399,7.637585612047494,7.2438619678068195,7.30894382457362,7.237830805530466,7.282497475778204,6.966729174779669,7.127635657207253,7.497438971869447,7.492159127041547,7.458869182813468,7.4545572532006945,7.378780750422187,7.092123367537143,7.491491426312971,7.612211160859154
5.616511841216907,ENSMUSG00000021243-P,5.910311749663849,6.898437553299727,6.540792537898875,7.094096961266336,6.680136225002509,6.643289843479345,7.601000747990906,6.033172581451193,7.166704326206711,7.579529040479794,6.905856790644351,6.672673484906375,7.462354266180769,6.720049179113472,6.322881482060759,7.302045855505167
5.9006619807881595,ENSMUSG00000016495-P,4.244427258259998,5.429418641021608,5.5438741047715006,3.996283979173711,5.19770760609084,5.153328026977966,5.077941515704405,4.784197321922532,4.342052007388638,5.471009825516781,5.297472671066822,5.7225717490914505,4.994600610353493,5.747617500270559,5.88761719311416,4.762084009432767
6.660032796009926,ENSMUSG00000026803-P,5.163973699473649,6.082574022448818,6.159480526825397,5.950296237721389,5.821029301666467,6.300553972803986,4.21402831953916,4.61585078838867,5.126578081568346,6.271871465536351,6.041378893527714,5.285013906952614,5.723423689788241,5.905252921727676,6.028674415714707,5.874730167948002
6.520144767689819,ENSMUSG00000036188-P,6.553639072446206,6.003178498933493,5.9697158600465965,6.018464785493108,5.860962240295944,5.801279938861234,5.681873928435807,5.630992092682936,5.126578081568346,6.162931855610215,5.882224354039638,5.920637492712868,6.4433437939658145,4.904436798809246,6.191862266846603,6.001904191842039
5.692965838075178,ENSMUSG00000068284-P,6.537327466754477,6.400238198505965,5.147282303841367,5.777467789105313,5.3457742834688915,6.369233338093373,5.30849446121817,4.425232634826587,4.593181505688603,6.616861689478417,6.384600669736601,6.4197577533265235,5.091116240655791,5.8020989910440015,5.866291291383287,6.022051183825807
6.601733404861931,ENSMUSG00000033237-P,7.521270076509977,6.113147908232766,5.9697158600465965,5.519684151781319,6.3136080968396255,5.873986383940467,5.22064343831704,6.278499046512376,6.022649496987688,6.301543691787303,5.782718799196082,5.920637492712868,5.459827368535989,6.001520874228293,6.526927452925765,6.099938259092898
5.211243194624073,ENSMUSG00000063894-P,6.7784696542164165,4.799767877404899,4.499829307924241,3.996283979173711,4.805979725038839,5.36991757201873,4.677071944419651,4.702478185292994,3.123065650940515,4.451172027377437,4.3684340633204695,4.702576481501708,4.132832161798551,4.43815110849776,4.056309034141006,4.4414684486850105
1.2234438598261048,ENSMUSG00000027536-P,1.0399210909765384,3.279341323049387,3.788128227865152,4.166181418791957,0.8426434210887015,4.337402821662603,2.173687689807433,3.629979818096817,3.245436310081222,3.297408618726716,3.883488798682337,2.4106095149466364,3.449675285104147,2.6251459767468943,2.990901167612543,0.0
0.0,ENSMUSG00000069727-P,1.0399210909765384,0.0,0.0,2.581659844082093,3.856653240523756,4.1154767676124715,0.0,0.0,2.841952607455408,3.5156624624613326,1.5682857555401204,0.0,2.4360270815356015,3.042163567535062,3.399969917711489,3.037322543347878
2.323399894305442,ENSMUSG00000042118-P,3.3930092982402096,2.913003109139545,4.447831990063931,2.581659844082093,4.142412902675098,3.27008873550211,1.1180832003893328,2.657829414999577,3.3582340751541406,4.022756145667588,3.147646225708344,3.888924901803752,2.1072261594039285,1.6171983216374568,4.559891798095986,3.562485519943336
0.0,ENSMUSG00000094002-P,0.0,0.0,0.0,0.0,2.526068342837835,2.94962606192672,0.0,3.336894247939065,2.6777699904406203,0.8502888279616356,0.9875105484522038,1.4472065861190857,1.680660685039108,0.0,0.0,0.9269160351229908
7.0425718949647464,ENSMUSG00000039253-P,7.345055888559737,6.639571082386336,7.108071574579092,7.083527932601837,6.680136225002509,6.813151955829922,6.17802975606518,6.7545569739422415,6.5476421672616425,7.069047583252809,7.296998287804286,7.224044383251313,6.998087917929735,7.207628152726912,7.9062657702471775,6.949117315711156
6.243401205873559,ENSMUSG00000031916-P,4.660532175221,6.3368840569902405,6.589599306038444,6.335934912607888,6.028126523687003,5.36991757201873,5.866873665052248,6.713427764125837,6.672879023066132,6.2568033162489805,5.560401671877235,6.165884242307896,6.247840314815037,6.217355565011174,6.540454788602951,6.8169802460896545
6.904701685610415,ENSMUSG00000025477-P,6.750440818180258,7.440711267152914,6.648373700392669,6.471813935730866,6.437626687540566,6.849665253707712,7.733867390202215,7.318010957827736,7.204914210179061,6.519217707550713,6.350256337756722,6.767187701239552,6.348901173749178,6.691470750376755,6.593330340325236,7.079803952557726
9.72008478056553,ENSMUSG00000036371-P,9.49650763815482,9.549320721723763,9.61819821572264,9.795321980473894,9.451059397921602,9.529200385510457,9.314304687093944,9.396514531352729,9.500683657729867,9.873351437015607,9.927678814663365,9.561497409289784,9.656783473764458,9.81124552927032,9.648936546601414,9.810092013446708
0.0,ENSMUSG00000094595-P,2.875129551690155,1.6677928317227733,0.0,2.318757689778017,2.312277471756435,2.275941510827958,2.5064840581913788,3.224285379172325,0.0,3.410658846623913,2.5640862732757217,4.923887268841653,0.0,2.848670211699394,1.8504550266253927,1.4866706657115965
7.824136656005693,ENSMUSG00000041126-P,8.373143799393395,7.704370456845841,7.429583222051015,7.816232430475896,7.222585062959841,7.092445774915693,8.040074863360866,7.592072132597041,7.292689057254445,7.960490298244009,8.093944134067621,7.918195347595182,7.820090992093833,7.948756495498348,8.289410172492703,7.80476518079776
5.800548282041656,ENSMUSG00000034064-P,5.984379634000111,6.387787986441045,6.872002086954076,6.439025025906531,5.974528754182785,5.8974297970208704,6.732710850297468,6.333824915094227,6.6172969320516195,6.194905824038242,6.6045242579786025,6.755706536565383,7.310257662816774,7.013493463172993,6.48556734883563,6.099938259092898
7.113831251012984,ENSMUSG00000004591-P,6.008247338509236,7.3537673444198,7.149353556993495,7.104589125125878,6.1620214458701525,7.190598894186432,6.268433545203641,5.310819205510419,5.760630027731772,7.446406395300333,7.392912534133613,7.018436954462907,6.069797048200696,6.53941508874529,6.428508841726254,7.010908171459212
1.2234438598261048,ENSMUSG00000035295-P,3.3930092982402096,0.787232210800267,0.0,2.581659844082093,3.159198091032201,0.9714306139033648,2.173687689807433,0.0,3.7376647123347513,2.726838355924407,2.301892742392315,1.4472065861190857,1.0723621528571825,3.042163567535062,2.1618399888854016,2.203147957548002
4.299426585352096,ENSMUSG00000085558-P,2.385282137693864,3.3833428931003473,2.888953683480583,2.803957792617088,3.4999516418698167,3.9459597139132914,3.3736024652525347,3.4413463201392127,2.98934527968919,3.7913753794272904,3.5619819391917837,3.611664809697399,3.449675285104147,2.848670211699394,2.417802590081342,3.037322543347878
6.838925701348568,ENSMUSG00000057421-P,7.326190309514525,6.711271088898984,6.4902766342044345,6.625432619758673,5.918862679328425,6.228440995028839,6.6341437953042925,6.996628202954312,6.499264258403596,6.942924935066531,6.845493036213632,6.9394510203567386,6.549074361566092,6.662314749479658,6.729474936933299,6.565682240695157
7.662420634577442,ENSMUSG00000022781-P,7.892207656746451,7.777774046579959,7.332558100871924,7.185887651102933,7.175856662836392,7.743447963373272,7.36528789915505,6.814132502124791,6.650902479242133,7.874260836503107,7.917529407672716,7.475705500937797,6.894908420027317,7.448687145191091,7.6117014555427875,7.358594646628449
5.211243194624073,ENSMUSG00000030060-P,2.0594748867359756,4.761677587981982,4.734943763823019,4.640050866727639,3.689298637191042,3.9459597139132914,5.430988417013025,5.03847880351046,4.103999634684641,4.1586681136641985,3.976492875004384,4.321549492049377,4.132832161798551,3.852060334742067,3.1405197238510687,4.610664411920954
6.0534739206338966,ENSMUSG00000015112-P,5.749688705337369,6.6077170276590715,6.411022992541785,6.262873996134971,5.454175338803159,6.684301242787936,5.6145314287416275,5.77786612320858,5.414365991028518,6.581015167663808,6.2040681132011395,5.768995847214712,5.630127004574053,5.978049389447168,6.258858687197653,6.451473653442934
6.49900570461799,ENSMUSG00000042426-P,5.286147301772223,6.2153253397394135,6.355660234819841,6.1859148390143,6.29914639051907,5.587317454301085,6.700597639966203,5.630992092682936,6.105780282132731,6.226186501495635,6.019689543979886,4.882258028670256,5.946217345326749,5.978049389447168,6.291225199696001,5.874730167948002
8.760058483909946,ENSMUSG00000027642-P,8.606036449605913,8.448591317177208,8.324475817466917,8.56590195826933,8.377701626661645,8.051021820904564,8.157103814796049,8.400274333759736,8.637302990621018,8.462107459084688,8.367304770874213,8.728141380951937,8.892499282556592,9.067587186423504,8.69525403268775,8.836085142709807
0.0,ENSMUSG00000105382-P,2.650896865013016,1.293677047789881,0.0,0.0,1.7570228470312306,0.9714306139033648,0.0,0.0,0.0,2.5403176978191047,2.978071989188756,2.154969169385692,1.680660685039108,2.360525538656084,0.0,0.9269160351229908
6.561515769033234,ENSMUSG00000024081-P,6.054829852279387,6.349779410727252,6.397380200086599,6.914931946876564,5.841133931562573,6.920031221891704,3.3736024652525347,5.92923456596663,6.1377361639858945,7.292369432611691,6.589880090019639,6.1128758334429625,5.782429735667016,5.7751154081548215,6.157160041336223,6.696795930261391
5.262319107448428,ENSMUSG00000079442-P,5.398777628998076,5.477211883648853,5.3017333068758585,5.803461708888105,4.764473004542079,5.36991757201873,4.538606102885048,4.475299840719172,5.539251829466808,5.390459717457241,5.0200728362489775,4.795212770799635,5.661901008214602,4.746707120183241,5.228277931859503,6.343540569975755
5.765571333372111,ENSMUSG00000003184-P,6.121999400805971,6.412581885998331,5.932361753976643,6.040490166559583,5.841133931562573,6.030612576970165,6.546526093905229,5.797678758697136,6.499264258403596,6.730298922738651,6.083803214208118,5.674603971033879,6.631624570874712,6.405062709152161,6.526927452925765,6.793731021155078
7.954087991934381,ENSMUSG00000005469-P,7.496171364231849,8.88491620776625,7.928830051200418,8.229668768363288,7.90086624303107,7.6360554277254975,7.848212592900721,8.153551926164567,8.436771045075249,8.19199113184869,8.2650117293933,8.046230945597916,8.374440014273704,8.086826737304678,8.562324285570956,8.748108275954948
5.692965838075178,ENSMUSG00000030094-P,3.98053834928957,5.7736343526131595,5.147282303841367,4.5811637928429585,4.205809000561114,5.403053341450953,4.38542597088435,5.516100181801795,4.447804374114949,5.3341473795355485,4.9757026692765285,4.653927843638256,5.043665381412245,5.091047813418894,5.731258768633309,4.942038178517604
6.804877836545271,ENSMUSG00000024941-P,6.537327466754477,7.233683425870612,6.6825223081270355,7.388376954642008,6.599813123006945,6.209835116230529,6.824972179651946,6.713427764125837,7.320799421642843,6.568865629125391,6.845493036213632,6.405134466273811,7.471348276491703,6.802537107158998,6.656810915766643,7.040838685687671
6.520144767689819,ENSMUSG00000049295-P,6.859429873557361,6.975341236080005,6.7376996189268015,6.914931946876564,6.551823034444776,6.051661649671973,7.626863254586522,6.582499145861972,6.72639893006155,7.144666592557083,7.083619862392183,6.7324664111731005,7.320248200543911,6.829017283036358,6.948233297676841,6.927917918114813
3.7021378150296895,ENSMUSG00000049097-P,1.0399210909765384,3.886496333983724,2.3232494257147276,3.166401898642443,1.3710938036939195,2.94962606192672,3.0042323351512805,4.898702315377067,4.497908870936377,3.410658846623913,2.301892742392315,3.268131666090232,2.1072261594039285,0.0,2.8239513059645196,2.203147957548002
4.98667456830364,ENSMUSG00000070348-P,7.00887607356001,5.354622265546622,6.671229012173565,4.388542340256127,5.880521720603723,6.113026655736856,6.0564252785580335,5.196072694862246,5.188911769657688,5.3341473795355485,5.833329293702817,6.000631969106703,5.307449543185963,6.069727602258707,6.291225199696001,6.118770299801592
2.6645142336908574,ENSMUSG00000046711-P,2.650896865013016,0.0,2.7238673970734193,1.5823209805293366,1.3710938036939195,3.118737124190964,0.0,3.629979818096817,3.123065650940515,0.0,2.301892742392315,1.844061592155304,1.0723621528571825,2.360525538656084,1.4528199824800077,0.9269160351229908
7.356444996098575,ENSMUSG00000034647-P,7.00887607356001,7.896778395372876,8.705551089865274,8.239222988028716,6.916396460682258,8.864246371213719,6.130610739658313,7.055412840494967,7.119475177097381,9.005705115032068,8.706290607053957,7.713848883643067,6.4433437939658145,6.571135376502181,6.752905120196309,7.87290726347126
6.365221917427926,ENSMUSG00000002319-P,6.64781567907787,6.770013737435838,6.312697789109393,6.125375627447812,6.09662675746683,5.8974297970208704,6.33270267875879,5.892855172574217,6.329795217988833,6.568865629125391,6.450929785968784,6.476812262239597,6.754603500368547,6.473802296145793,6.139490805072494,5.685593241710341
6.936498239504816,ENSMUSG00000020108-P,5.984379634000111,7.366513329316547,5.9697158600465965,6.737539988295958,7.388877774873557,6.737230298215957,7.765256422756624,7.087959016803207,7.037152626194777,7.299739706011485,6.833111176152505,6.789879507469941,7.407179923485969,7.990409824549608,6.322881482060759,6.828465852322095
4.924611048289639,ENSMUSG00000026273-P,4.7762556076837335,4.942804328246051,4.937057282449979,5.08361549171596,4.846325605968579,4.898378634412009,5.7462126856356015,5.310819205510419,4.638557840323203,5.4446563537551675,4.83376542989838,5.003706643086155,5.423215024556173,5.216698241120791,5.683285338375812,4.854865093623743
7.414045702342687,ENSMUSG00000022246-P,6.792282477052913,6.448991648545806,6.1914534232382685,6.018464785493108,5.918862679328425,6.861633841236817,6.246358123196366,6.09852463741221,5.801102905708965,6.531790781131416,6.332772628629253,6.6604116659591535,6.934470489462872,6.632557348477747,6.968389876638373,6.721647112875435
6.268602180703143,ENSMUSG00000020308-P,5.691911793200492,6.618413383567493,6.759192908956475,6.145838931337036,6.209192837499749,6.352367571226608,6.5283454206856515,6.049790217945685,5.67611002103658,6.493737984718577,6.498749040491763,6.21701381247031,6.2053467502856705,5.854597709358996,6.139490805072494,6.155712582389329
6.621429463182271,ENSMUSG00000050910-P,6.83294475092466,6.097941954823483,6.327161225781208,6.519641006463926,6.028126523687003,6.209835116230529,6.732710850297468,5.892855172574217,5.8404712860226535,6.387065528694904,6.6045242579786025,6.233662102035998,6.663365969133095,6.647512770599751,6.705657943588403,6.480884530193858
3.3708954093631167,ENSMUSG00000061533-P,4.161713826150124,4.598385099284824,4.550017562046979,3.996283979173711,4.324810064406623,4.404389800274009,2.173687689807433,3.8734604635124894,3.245436310081222,4.940443394064977,4.676324781005206,3.611664809697399,4.220792566333152,3.744884634769628,3.5140662175469872,4.316533778507413
2.940199166381418,ENSMUSG00000102840-P,0.0,0.0,0.0,0.9980193134185942,2.0611997250534566,0.0,0.0,0.8145010275868445,0.0,2.3260509354779892,0.0,1.844061592155304,0.0,2.0362151213135182,0.0,0.9269160351229908
8.70111834124956,ENSMUSG00000058756-P,7.853204188884733,8.764887318781948,8.302685091292947,8.717144498985814,8.549437582731933,8.241678970783987,8.765821909468507,9.441286663087814,9.184234800391517,8.863743346590763,8.86978295957554,8.509737339841926,8.96433763023702,8.523688161840234,8.71924197649999,8.46504453897955
2.323399894305442,ENSMUSG00000004698-P,3.3930092982402096,3.886496333983724,3.171393072131684,3.3183608988129,4.006596713079175,3.647246339726896,5.02705519843981,4.934936396407269,4.103999634684641,3.87269590566056,4.063862773336467,3.3919568509004905,2.7036252497054964,1.6171983216374568,3.718304873875811,4.179745383959693
0.0,ENSMUSG00000033948-P,4.598992446943178,3.5712407298644924,3.0370740861140413,2.581659844082093,4.961005319275301,3.4070590095080364,3.667419758790184,3.102137027638073,3.895522754983881,1.7691731579606451,2.301892742392315,3.8022932576398825,3.8313182420880993,3.744884634769628,3.276069326843094,3.3236691687308055
0.0,ENSMUSG00000028655-P,2.0594748867359756,1.9645988968039112,4.019471494383472,1.9970279494565089,3.856653240523756,2.5370276285563103,0.0,3.4413463201392127,4.342052007388638,2.5403176978191047,4.146242312574113,0.0,2.4360270815356015,0.0,2.1618399888854016,3.037322543347878
0.0,ENSMUSG00000106032-P,0.0,0.0,1.7667006893020196,2.318757689778017,0.0,2.94962606192672,0.0,3.4413463201392127,0.0,2.0743161096747316,0.9875105484522038,0.0,1.680660685039108,1.6171983216374568,2.1618399888854016,2.8695660282412425
1.2234438598261048,ENSMUSG00000086610-P,3.0691532897951093,0.0,2.7238673970734193,2.318757689778017,2.526068342837835,2.275941510827958,0.0,0.0,0.0,2.0743161096747316,1.9812250416989712,0.0,1.680660685039108,1.024244140368041,2.6351224146044943,0.0
6.191638890669935,ENSMUSG00000026309-P,7.197156685572663,7.1696725720481105,6.023993894571756,6.388400582319113,6.539571866583454,6.711008487060948,6.004760505103396,6.582499145861972,6.86648258061212,6.794312790415974,6.893984404468084,6.919009855385237,6.894908420027317,6.775561794448292,6.526927452925765,6.451473653442934
1.2234438598261048,ENSMUSG00000021903-P,2.385282137693864,0.0,4.21879344986858,2.581659844082093,3.4999516418698167,1.9569309237143655,2.5064840581913788,2.2610640585492225,2.03031807749891,1.381684084294751,2.301892742392315,2.154969169385692,1.680660685039108,3.3652784141602017,1.8504550266253927,0.0
3.7021378150296895,ENSMUSG00000037262-P,4.244427258259998,3.8139030543029455,4.819216201434398,3.4558283452448633,4.632267671052044,4.751740487218014,4.538606102885048,3.796776971595652,4.638557840323203,4.73831271207171,5.0631190143554665,4.257867101002995,4.039158644825996,4.367648993001565,4.266259830301659,4.179745383959693
4.394069394785983,ENSMUSG00000026603-P,4.983100341839197,4.873058051462689,2.3232494257147276,4.640050866727639,4.076102445398156,4.267153419787418,4.38542597088435,4.934936396407269,4.725241061156029,3.410658846623913,4.78317050436923,4.191243353545801,4.8365220755324145,5.091047813418894,3.897183129176211,4.179745383959693
7.754490392031002,ENSMUSG00000005514-P,8.009190338362819,7.905538543678603,8.42874996641222,7.519619433321355,7.70634579450077,7.975931764587472,7.65227028939235,7.580681689096884,7.545877110059457,7.839284158487308,7.81422632691213,7.881690362130566,8.222919870300172,8.396670658364636,7.662073159502611,8.149641302898415
5.5357784097832745,ENSMUSG00000033808-P,4.983100341839197,5.404914870036527,6.553149895786433,5.581081101051628,5.626243872034157,5.5284727960620845,5.391301584104441,5.9470859399840466,5.188911769657688,6.34493822595115,5.882224354039638,5.698787209343951,5.996926418439346,5.404485594814009,5.822669814570844,5.874730167948002
7.491008244817119,ENSMUSG00000015461-P,5.858732499493456,7.658466013941753,7.422865144029116,7.854034008942831,6.99027362045738,6.402384647485438,7.425469812278724,7.423789932545684,7.692931711382239,7.609493185949515,7.498611520075851,7.855038001441902,8.264906384274664,7.796060444194375,7.4633611252661565,8.074461815651496
8.15665117349723,ENSMUSG00000045128-P,8.898776557650264,8.290373663100574,8.231426143153458,8.10979240027275,8.146831127443745,8.071777333588766,8.248787344287786,8.250184293842006,8.452737408134075,8.227204845453269,8.269613373869158,8.414383952080497,8.528883011609391,8.39223796561464,8.595102961127814,8.772098289327745
4.482883888327394,ENSMUSG00000047146-P,2.875129551690155,3.0457233021581005,0.0,2.318757689778017,3.025028296863869,4.03320659719853,4.019487623068113,2.0124825509743043,2.2798237659563996,3.410658846623913,3.147646225708344,3.970647817897496,1.680660685039108,2.0362151213135182,2.8239513059645196,2.6797042233767265
5.046177925717404,ENSMUSG00000070705-P,4.598992446943178,4.145065206068445,3.788128227865152,4.318162462398629,2.0611997250534566,3.85309502280901,3.5279780244283043,4.743916282379703,4.395896955792687,4.503175016645742,3.436642487092037,5.115720588777774,4.132832161798551,3.951821733501041,3.718304873875811,3.1875884978886755
3.546002450184496,ENSMUSG00000040795-P,3.3930092982402096,4.554501280444778,4.734943763823019,4.519770438545378,4.006596713079175,4.404389800274009,3.5279780244283043,3.796776971595652,4.395896955792687,4.822592599363206,4.78317050436923,4.551414098654131,4.4564512721831075,4.801222359471953,3.718304873875811,3.9466673111887647
6.561515769033234,ENSMUSG00000031511-P,6.287184304709906,6.172417967137583,6.553149895786433,5.724031253536614,6.062783157650461,6.132915015900278,6.106303658481422,5.92923456596663,5.801102905708965,6.21063094000576,6.062746991028016,6.21701381247031,5.996926418439346,6.197168427069662,6.00934829632599,6.022051183825807
3.843013506607418,ENSMUSG00000024805-P,4.830812807127612,4.873058051462689,4.974291562938603,4.5811637928429585,4.721736660728601,4.468403973017855,4.609499582050791,4.263677074451982,3.245436310081222,4.822592599363206,4.063862773336467,4.653927843638256,3.714971891269714,4.569591773132513,4.329962151117591,4.762084009432767
4.720587950074849,ENSMUSG00000029198-P,6.41767052452145,5.953355505897904,6.006127157351903,6.244015647182441,6.028126523687003,5.9432038254079265,7.120278342973206,6.488108530361115,6.022649496987688,5.817558430853102,6.125015547874256,6.1831295567771765,6.116409774256625,5.954189718356429,6.499486215492488,5.896719670711514
7.099858179123677,ENSMUSG00000032482-P,6.923590523943039,6.770013737435838,5.951159699700897,6.503874164736988,7.318918781244782,6.152532927920547,7.933581223944661,7.827117544260554,7.750900946665461,7.051691178939626,7.008528205166074,7.827883982638707,6.960255061028064,6.632557348477747,7.241147567736648,7.217211693695278
7.574214290851358,ENSMUSG00000021288-P,7.65579463132848,7.76820001674948,7.820545840700523,7.542951591056154,8.114158203444637,7.948137684236291,7.765256422756624,8.58832873102511,8.215072365302293,8.387976450815255,8.073036473179638,8.036775521257937,7.86172875638175,8.172039373857823,7.769363504523586,8.203561691771286
5.359346681082597,ENSMUSG00000024151-P,5.163973699473649,5.500527594987963,5.467588596251572,5.854085337773588,5.228561636384555,4.802294144316286,6.509932709535869,5.757777606265661,5.718988884397063,4.9022195597211295,5.590138259223642,4.882258028670256,5.723423689788241,5.570621025531544,5.473645713251648,6.061520270843222
2.940199166381418,ENSMUSG00000023243-P,1.6379488583154955,3.480348648773989,2.7238673970734193,0.0,0.8426434210887015,1.546742864531108,3.7945638296518833,3.796776971595652,3.4628486381339156,2.726838355924407,2.978071989188756,2.4106095149466364,1.680660685039108,4.43815110849776,1.4528199824800077,0.0
