node,BiBC
2-Ethylacetoacetate__FEC,1138.4685440560318
"2,3,4-Trihydroxybutyric acid__FEC",378.4607314468484
8-Hydroxy-5-(hydroxymethyl)quinoline__FEC,1.369248501075208
Tricine__FEC,1555.7556384541945
"Acetamide, N-(2-butyl)-N-methyl-__FEC",47.584567220697586
Menthol__FEC,0.0
N-Acetyl glucosamine methoxime__FEC,80.23362472012818
Uridine__FEC,64.49188217078137
Butyl caprylate__FEC,523.4759698630434
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC",30.709561747001967
Arabinitol__FEC,13.195943997715174
9-Octadecenoic acid__FEC,3.177529815741487
"3-Hydroxy-2,3-dihydromaltol__FEC",116.08122112257024
Ribonic acid__FEC,28.446129302588083
Cytosine__FEC,0.7965175565175566
2'-Desoxyuridine__FEC,26.895209862695513
alpha-Tocopheryl acetate__FEC,48.15121460747038
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one__FEC,482.198321838429
"D-Erythro-Pentitol, 2-deoxy-__FEC",197.12219722595228
1-Hexanol__FEC,20.46434633950126
1-Octadecanol__FEC,907.4053824320386
Ethanamine__FEC,0.0
Idoxuridine__FEC,112.23483579279834
Glycolic acid__FEC,0.0
"Azetidine, 1-acetyl-2-methyl__FEC",1192.2295100209192
Hexacosanoic acid__FEC,594.9999999999983
3-Hydroxyisovaleric acid__FEC,39.26541869094925
2-Palmitoylglycerol__FEC,0.0
"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol__FEC",0.0
3-Hydroxypicolinic acid__FEC,0.0
4-Hydroxyphenyllactic acid__FEC,0.0
Glycerol__FEC,5.866041453215727
3-Hydroxybutyric acid__FEC,0.0
Cope__CPX,150.34037170694717
"2,4-Di-tert-butylphenol__FEC",0.9586407088057403
Spmip6__CPX,0.0
Vps37d__CPX,1053.2203599002894
Nedd4__CPX,296.58464461458874
Wbp11__CPX,1705.1529406927905
Usf3__CPX,1746.5803106265034
Fn3krp__CPX,2324.7553608104176
Pak2__CPX,218.50312502303214
Cebpz__CPX,375.7386006958836
Kin__CPX,723.8441737544791
Ibtk__CPX,1847.88363552796
Ctdspl2__CPX,488.2739073421603
