node,BiBC
"(S,S)-(-)-Hydrobenzoin__PLS",0.0
"Inosose-2, 1,3,4,5,6-pentakis-__PLS",0.0
3'-(Trimethylsilyl)oxy-beta-naphthoflavone__PLS,0.0
D-Threitol__PLS,0.0
"Cyclopentanone, 2,2,4-trimethyl-__PLS",0.0
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-__PLS",0.0
Methylmalonic monoamide__PLS,0.0
4-(Methoxycarbonyl)phenol__PLS,0.0
Octopamine__PLS,0.0
Cyclo(L-prolyl-L-valine)__PLS,0.0
4-Hydroxybenzaldehyde__PLS,0.0
4-Hydroxybenzoic acid__PLS,0.0
"D-Xylofuranose, 1,2,3,5-tetrakis-O-__PLS",0.0
l-Histidine ethyl ester__PLS,0.0
Hexanoic acid__PLS,0.0
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-__PLS",0.0
5-Hydroxyquinoline__PLS,0.0
Dihydrouracil__PLS,0.0
Isoxaben__PLS,0.0
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]-__PLS",0.0
"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene__PLS",0.0
Delorazepam__PLS,0.0
9-Octadecenamide__PLS,0.0
Ammeline__PLS,0.0
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-__PLS",0.0
Cyclo-(l-leucyl-l-phenylalanyl)__PLS,0.0
Tetradecanenitrile__PLS,0.0
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-__PLS",0.0
alpha-Linolenic acid__PLS,0.0
"Aziridine, 1-(2-buten-2-yl)-__PLS",0.0
Citric acid__PLS,0.0
"Benzene, 1,3-bis(1,1-dimethylethyl)-__PLS",0.0
Aspartic acid__PLS,0.0
Indole-3-carboxaldehyde__PLS,0.0
Quazodine__PLS,0.0
Galactopyranose__PLS,0.0
Phenylalanine__PLS,0.0
Eicosapentaenoic acid__PLS,0.0
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-__PLS",0.0
"1,3-Dioxane-4-methanol, 4,5-dimethyl-__PLS",0.0
"Pyrazine, 3,6-dihydro-3,6-dimethyl-__PLS",0.0
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-__PLS",0.0
"Propiophenone, 3',4'-dimethoxy-__PLS",0.0
"Cholest-7-en-3-ol, (3beta,5alpha)-__PLS",0.0
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-__PLS",0.0
"3,4-Dihydroxymandelic acid, ethyl ester__PLS",0.0
Succinic anhydride__PLS,0.0
"D-(-)-Ribofuranose, tetrakis__PLS",0.0
Methyl alpha-Lyxofuranoside__PLS,0.0
Xylose__PLS,0.0
"Erythrono-1,4-lactone, (Z)-__PLS",0.0
D-Mannose__PLS,0.0
Hydracrylic acid__PLS,0.0
L-Asparagine__PLS,0.0
DL-Ornithine__PLS,0.0
5-Ethyluracil__PLS,0.0
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-__PLS",0.0
Erythritol__PLS,0.0
beta-Hydroxypyruvic acid__PLS,0.0
Ethanolamine__PLS,0.0
6-Hydroxyflavone-beta-D-glucoside__PLS,0.0
"Glycine, N-(1-oxobutyl)-__PLS",0.0
N-Valerylglycine__PLS,0.0
Uracil__PLS,0.0
Xylazine__PLS,0.0
Hydroquinidine__PLS,0.0
