node,BiBC
2-Ethylacetoacetate__FEC,1559.1943674470838
"2,3,4-Trihydroxybutyric acid__FEC",822.6522452472562
8-Hydroxy-5-(hydroxymethyl)quinoline__FEC,18.50836581561688
Tricine__FEC,62.63741867785658
"Acetamide, N-(2-butyl)-N-methyl-__FEC",180.30076655393927
Menthol__FEC,55.466870331129435
N-Acetyl glucosamine methoxime__FEC,53.986555204481135
Uridine__FEC,6.474503983527169
Butyl caprylate__FEC,613.5946786190773
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC",1721.6623538950782
Arabinitol__FEC,0.0
9-Octadecenoic acid__FEC,304.9944403629344
"3-Hydroxy-2,3-dihydromaltol__FEC",1.427215564415542
Ribonic acid__FEC,2.815509777502325
Cytosine__FEC,144.12207805772942
2'-Desoxyuridine__FEC,1.2799150049630041
alpha-Tocopheryl acetate__FEC,53.79911336816321
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one__FEC,376.62141777232387
"D-Erythro-Pentitol, 2-deoxy-__FEC",601.0000000000064
1-Hexanol__FEC,0.0
1-Octadecanol__FEC,1153.5440961249317
Ethanamine__FEC,0.0
Idoxuridine__FEC,5.667745464259127
Glycolic acid__FEC,0.1391025641025641
"Azetidine, 1-acetyl-2-methyl__FEC",464.43337734986477
Hexacosanoic acid__FEC,0.7280532865826984
3-Hydroxyisovaleric acid__FEC,12.377635957393421
Ketamine__FEC,0.0
"Butanoic acid, 3,4-dihydroxy-__FEC",891.6456114270026
2-Palmitoylglycerol__FEC,0.0
"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol__FEC",12.358447200353622
3-Hydroxypicolinic acid__FEC,0.0
4-Hydroxyphenyllactic acid__FEC,0.8259599027352527
Glycerol__FEC,293.06902233888366
3-Hydroxybutyric acid__FEC,137.43890439222136
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one__PLS,12.777586620570453
Xylazine__FEC,2.2133136275622474
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-__PLS",242.279833799658
N-Isobutyrylglycine__PLS,149.29992225278104
"D-Xylofuranose, 1,2,3,5-tetrakis-O-__PLS",329.1273576068222
1-Aminocyclopropanecarboxylic acid__PLS,112.10756937856412
3-Pyridylcarbinol__FEC,893.3753195888686
1-Phenethylamine__PLS,2931.156151251109
L-Aspartic acid__FEC,70.71338082780152
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate__PLS",5745.9908239736305
Supraene__FEC,69.17783519985181
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-__PLS",2286.6099016181183
5-Hydroxyquinoline__PLS,2049.2209712993094
Indole-3-lactic acid__PLS,4640.102668295704
Isoxaben__PLS,132.70553440456024
3-Amino-2-piperidone__PLS,826.3799468124885
(pm)-Norketamine__PLS,428.07283421373086
Salsoline__FEC,1063.9327127047136
2-Ketoisocaproic acid__PLS,883.3212652893782
"Cyclopentanone, 2,2,4-trimethyl-__PLS",2018.073581621082
Suberic acid__FEC,263.41698886738175
"Inosose-2, 1,3,4,5,6-pentakis-__PLS",714.433942968917
Itaconic acid__FEC,309.04965076844996
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-__PLS",425.85582837324125
DL-Phenylalanine__PLS,1021.7522358105241
Uracil__PLS,651.5829683243713
"9,12-Octadecadienoic acid__PLS",923.3211748870131
DL-Ornithine__PLS,739.5483378379669
"2,5-Dimethoxymandelic acid__PLS",60.610554654076296
Methylmaleic acid__FEC,122.12209842304762
L-Glutamic acid__PLS,98.00060550871561
"2,2-Diallylpyrrolidine__PLS",1505.0923533893224
"Acetin, bis-1,3-trimethylsilyl ether__PLS",18.482364495607214
Acetoacetic acid__PLS,791.8133734427914
Methyl-3-methoxy-5-methyl benzoate__PLS,3045.8973331967286
D-(-)-Fructopyranose__FEC,446.70249354118346
L-Proline__FEC,17.059585458021118
DL-Glyceraldehyde__PLS,1238.6947461935865
Niclosamide__PLS,97.27043550911905
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-__PLS",64.48341131832946
"Propanoic acid, 2-methyl-__PLS",818.4314110848072
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)__FEC",146.7629689278116
Norketamine__FEC,207.86846747387673
Arachidonic acid__PLS,283.13281164140903
"Azetidine, 1-acetyl-2-methyl-__PLS",1067.447770642439
"Cholest-7-en-3-ol, (3beta,5alpha)-__PLS",2968.590824851757
l-Leucyl-l-valine__FEC,451.8723721104275
"Benzaldehyde, 2,5-dimethyl-__PLS",11700.563213133782
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene__PLS",869.564002689175
"cis-4,5-Dihydroxy-o-dithiane__FEC",50.008207332753635
Trimidox__PLS,4848.378993578965
"Octane, 1-propoxy-__PLS",897.536220633227
Nonadecanoic acid__PLS,545.5574319473602
Diphenyl ether__PLS,176.87698524103757
"N,O-Bis(trimethylsilyl)carbamate__PLS",1590.348100545274
Methylmalonic monoamide__PLS,2754.786020454263
9-Octadecenamide__FEC,0.45559455138844585
Glyceric acid__PLS,456.08268416265753
