n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent,Sign,Pooled FDR
"(2,5-Dimethoxyphenyl)acetone",L-Tryptophan,0.8660254037844387,0.3333333333333332,3,0.8999999999999998,0.0373860734684987,5,0.2,0.704,6,0.6969094771799705,0.0056085628105776,14,3,True,+,0.053534011892214566
"(2,5-Dimethoxyphenyl)acetone",Methyl lactate,,,0,0.2236067977499789,0.7176856442107861,5,0.6,0.2079999999999998,6,0.2940431316178157,0.3294849091155806,13,2,True,+,0.48284185398972135
"(2,5-Dimethoxyphenyl)acetone",m-Toluic acid,0.5,0.6666666666666667,3,0.8999999999999998,0.0373860734684987,5,0.1739313106957345,0.7417339277316277,6,0.7405928815730184,0.0024485721168021,14,3,True,+,0.03499481052829034
"(2,5-Dimethoxyphenyl)acetone",N-Acetylaspartic acid,-1.0,0.0,3,-0.6,0.2847569798652937,5,-0.4999999999999999,0.3910022189557705,5,-0.37465564738292,0.2072032458140554,13,3,True,-,0.37120249785925297
"(2,5-Dimethoxyphenyl)acetone","Naringenin 4',7-dimethylether",,,0,0.8999999999999998,0.0373860734684987,5,0.6155870112510925,0.2689977701158222,5,0.7469512195121952,0.0130451615396485,10,2,True,+,0.08416893110883727
"(2,5-Dimethoxyphenyl)acetone",N-Caffeoyl-O-methyltyramine,,,0,1.0,1.4042654220543672e-24,5,0.5507824838698261,0.2573693316225744,6,0.8312842363423608,0.0008050693413034,12,2,True,+,0.017953920146851148
"(2,5-Dimethoxyphenyl)acetone",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,1.0,0.0,3,0.7999999999999999,0.2,4,0.7999999999999999,0.2,4,0.7744894808829488,0.0051311814601284,11,3,True,+,0.05107407646413519
"(2,5-Dimethoxyphenyl)acetone",Octanoic acid,,,0,0.3999999999999999,0.6,4,0.3999999999999999,0.6,4,0.3333333333333334,0.4197530864197531,8,2,True,+,0.5579655741678545
"(2,5-Dimethoxyphenyl)acetone",Palmitic Acid,-1.0,0.0,3,,,0,-0.1999999999999999,0.8,4,-0.0333333333333333,0.932156735540504,9,2,True,-,0.947968467149278
"(2,5-Dimethoxyphenyl)acetone",Picolinic acid,-0.8660254037844387,0.3333333333333332,3,-0.2236067977499789,0.7176856442107861,5,-0.1471224715841249,0.7809085271647664,6,-0.2799960375450925,0.3322679224999172,14,3,True,-,0.4850948997959834
