,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224,3297_VECPAC_190224,3679_VECPAC_190224,3681_VECPAC_190224,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224
Aniline,18.697253042531315,17.917954706335404,18.40008695193352,18.816900848646988,17.313901308851932,18.299161313868307,19.311341046599278,18.816900848646988,18.206837600992994,19.044780457273152,18.299161313868307,19.12715709241501,18.697253042531315,18.76637914203081
Azelaic acid,19.192546564593975,18.47862430573336,19.12715709241501,19.977070348849676,18.527065735233002,18.572420897099427,18.527065735233002,18.40008695193352,13.019379474962212,17.848056725654924,17.420656950089175,18.47862430573336,17.848056725654924,17.917954706335404
"Aziridine, 1-(2-buten-2-yl)",,,,,,,,,,,,,,
"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,,,,,,25.792817913981178,,,,,,
"Benz[c]acridine, 5,10-dimethyl",,,,,,,,,,,,,,
"Benzaldehyde, 2,5-dimethoxy",36.317196840651846,36.988835603124244,36.988835603124244,36.988835603124244,36.988835603124244,36.988835603124244,36.317196840651846,36.988835603124244,36.988835603124244,36.988835603124244,36.317196840651846,36.988835603124244,36.317196840651846,36.988835603124244
"Benzene, 1,4-dimethoxy",21.49512426745769,21.49512426745769,21.811268708817973,22.430766960994436,21.63965483051689,22.017772579784815,21.70761198277439,22.017772579784815,21.811268708817973,22.262186034564476,21.49512426745769,21.89766089201072,22.176682287677355,21.9535073039897
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,,,,,,,,,,,,
"Benzene, 1-ethyl-3,5-dimethyl",,,,,22.176682287677355,20.437043584347983,,,21.89766089201072,,,,22.991190162689342,
Benzeneacetic acid,,16.649394651426014,,,,18.816900848646988,,20.53009211757007,21.36156896985457,,16.78619280811605,18.994720196960333,,
Benzenepropanoic acid,23.35257549176473,23.99000942053065,23.616437364521392,22.76118107855382,23.870386627878066,24.059471680211118,24.791158461587774,23.674356384455788,23.674356384455788,24.059471680211118,23.674356384455788,23.953297105679837,23.82958488643099,23.953297105679837
"Benzenesulfonamide, N-butyl",15.39656988471546,12.340219003345359,13.783405868376022,14.6579166018199,8.64390924178897,14.91150018039568,15.02985544620005,14.6579166018199,10.589741767314072,14.021419364841742,13.019379474962212,13.17498269461429,14.021419364841742,11.999708944648896
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",28.139723574834868,27.92524459775121,28.73936053878384,29.43670460039806,28.597049460306497,28.220824986859178,28.022288157553156,28.328763097489578,29.199493510442178,28.328763097489578,28.73936053878384,29.199493510442178,28.863827445577932,29.092836196046683
"Benzoic acid, methyl ester",20.715974098065832,23.35257549176473,23.417291798715073,23.82958488643099,23.222075930761207,22.76118107855382,21.03415127487163,23.072538359028545,14.44344997303848,20.239280036683237,19.12715709241501,23.99000942053065,23.77270330773383,23.35257549176473
Benzoic Acid,28.73936053878384,28.863827445577932,28.504702814838293,29.754289059653733,28.863827445577932,28.863827445577932,29.199493510442178,29.199493510442178,30.172391027732196,28.863827445577932,29.199493510442178,28.863827445577932,28.73936053878384,28.863827445577932
Benzophenone,16.649394651426014,14.22183651652919,14.91150018039568,14.22183651652919,12.340219003345359,15.925482683255618,15.267001008214582,,13.17498269461429,15.564115838261685,14.22183651652919,13.487298878543296,16.027442504336406,15.02985544620005
Benzyl alcohol,25.6563659490016,25.404802973180967,24.952119430962735,25.140663431027427,24.419963405671634,24.952119430962735,25.248245599251963,25.050447238005177,25.6563659490016,25.140663431027427,24.69908251133796,24.952119430962735,24.854862067442433,24.791158461587774
Biphenyl,22.176682287677355,22.017772579784815,22.262186034564476,21.89766089201072,21.49512426745769,21.9535073039897,21.811268708817973,21.566275994088834,22.262186034564476,22.10136387655403,21.566275994088834,21.811268708817973,21.70761198277439,21.63965483051689
Butachlor ESA,,0.5989360822462241,4.357485352481382,6.637474595960846,0.05189771597557891,8.959893012120766,,6.033603261326803,,3.515329454763203,0.9266751030624765,,3.026346101989217,2.0053360546098284
Butanedioic acid,29.199493510442178,27.78907181958203,30.370043719919497,30.573336989554633,29.754289059653733,29.976899253025323,30.370043719919497,29.754289059653733,28.139723574834868,30.172391027732196,28.220824986859178,27.706069701939082,29.754289059653733,30.370043719919497
Butylmethylamine,22.336032499821254,23.82958488643099,23.71999917837554,24.187462616991436,23.71999917837554,23.953297105679837,23.77270330773383,23.82958488643099,24.361767611067528,22.81629933915454,23.870386627878066,23.82958488643099,23.71999917837554,23.99000942053065
Butyric Acid,26.96160059936936,27.084943944408092,27.004989997162102,27.78907181958203,26.567254262059528,26.50296267227539,27.92524459775121,26.8471068534773,27.439594575526513,27.084943944408092,26.779800290688794,27.084943944408092,27.004989997162102,26.8471068534773
Chlorobenzilate ,23.71999917837554,,26.96160059936936,24.617441356369007,,,,,,,24.13416838153767,19.511528355008892,,
Cholesterol,27.084943944408092,20.944682697362236,21.566275994088834,22.60513085670781,18.87000098295748,22.176682287677355,22.81629933915454,16.38716185479659,24.241680361020343,23.71999917837554,24.059471680211118,25.6563659490016,20.239280036683237,23.072538359028545
cis-2-Decenoic acid,,,,,,,17.313901308851932,,,14.91150018039568,,,,13.487298878543296
Citramalic acid,15.02985544620005,14.021419364841742,13.019379474962212,14.77794148459306,11.999708944648896,15.39656988471546,15.684213392506413,15.39656988471546,12.73466395698144,14.22183651652919,11.432133533201073,12.73466395698144,,14.44344997303848
Crotonic acid,22.76118107855382,22.76118107855382,22.54252442178061,22.991190162689342,19.723751953711417,22.430766960994436,22.60513085670781,22.10136387655403,22.76118107855382,22.76118107855382,22.663346963173684,22.76118107855382,22.81629933915454,22.336032499821254
Curcumin,17.79122014145856,17.128341573761485,17.259371352214917,17.044039991717742,16.207484324420978,17.313901308851932,16.954735439681233,17.128341573761485,16.10708189958663,16.38716185479659,16.548397760488008,17.605330159289814,17.128341573761485,16.649394651426014
Cyclobutylamine,25.140663431027427,25.248245599251963,24.854862067442433,25.741137750046672,25.050447238005177,25.050447238005177,24.952119430962735,25.140663431027427,25.404802973180967,25.050447238005177,24.854862067442433,25.248245599251963,25.313618060977973,25.313618060977973
Cyclocurcumin,,,,,,,13.783405868376022,,,,,,,
Cycloheptanol,23.222075930761207,22.176682287677355,22.60513085670781,22.81629933915454,22.10136387655403,22.336032499821254,23.616437364521392,24.361767611067528,22.54252442178061,22.54252442178061,22.430766960994436,23.151992757960304,22.663346963173684,22.60513085670781
"Cyclohexanone, 3,3,5-trimethyl",20.53009211757007,21.566275994088834,22.336032499821254,23.71999917837554,22.76118107855382,22.60513085670781,22.017772579784815,22.92787490413422,22.176682287677355,,20.715974098065832,22.10136387655403,23.29594091395716,22.81629933915454
Cyclooctylamine,22.262186034564476,24.241680361020343,24.241680361020343,25.050447238005177,24.791158461587774,24.419963405671634,24.187462616991436,24.791158461587774,23.484143310267747,24.419963405671634,24.187462616991436,22.176682287677355,24.617441356369007,24.854862067442433
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",20.239280036683237,19.41868971884918,19.723751953711417,19.12715709241501,18.299161313868307,19.791251716821705,16.700122639813483,19.82917893481498,19.36205780789064,19.41868971884918,19.192546564593975,19.723751953711417,19.311341046599278,19.192546564593975
"Cytosine, N-(tert-butyldimethylsilyl)-",15.267001008214582,11.73344589311528,12.73466395698144,14.44344997303848,6.637474595960846,14.77794148459306,14.44344997303848,14.77794148459306,10.101353297214947,13.783405868376022,11.73344589311528,13.019379474962212,13.17498269461429,10.589741767314072
Desmethylverapamil,,,,25.89217197325309,,,,,,,,,,
Diacetyl monoxime,18.40008695193352,17.420656950089175,17.67570612907752,17.917954706335404,16.78619280811605,17.504940337930993,17.67570612907752,17.67570612907752,17.259371352214917,17.313901308851932,16.649394651426014,18.007855678299716,17.044039991717742,17.128341573761485
Dibutyldodecylamine,20.437043584347983,,,,,,,,,,,22.430766960994436,,
Diclofenac,16.027442504336406,16.027442504336406,,17.420656950089175,15.794924887690241,,,16.700122639813483,,,,,,17.044039991717742
Diethylamine,18.572420897099427,18.299161313868307,18.994720196960333,19.55840932952848,18.697253042531315,19.12715709241501,18.87000098295748,19.192546564593975,18.090663406345644,18.964499198463745,18.206837600992994,18.206837600992994,19.236639097669983,18.994720196960333
DL-Glyceraldehyde,24.69908251133796,26.06651650878252,26.269939079141064,26.269939079141064,26.124112340107267,25.89217197325309,25.89217197325309,26.06651650878252,26.45236086775373,26.50296267227539,26.269939079141064,25.741137750046672,26.8471068534773,26.779800290688794
DL-p-Hydroxyphenyllactic acid,,16.38716185479659,17.128341573761485,18.47862430573336,16.649394651426014,17.73101607564761,18.206837600992994,18.007855678299716,17.044039991717742,18.40008695193352,17.504940337930993,,17.67570612907752,17.504940337930993
"Dodecanoic acid, 1-methylethyl ester",14.77794148459306,10.589741767314072,11.999708944648896,13.487298878543296,5.4519271051056934,14.22183651652919,13.487298878543296,13.783405868376022,8.203468926465137,12.340219003345359,8.959893012120766,11.73344589311528,11.999708944648896,8.64390924178897
Dodecanoic acid,25.050447238005177,23.484143310267747,23.53191592986123,23.616437364521392,23.29594091395716,23.35257549176473,23.870386627878066,23.53191592986123,23.870386627878066,23.953297105679837,23.29594091395716,23.616437364521392,23.674356384455788,23.484143310267747
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",,4.357485352481382,4.918347381516455,8.64390924178897,0.5989360822462241,11.432133533201073,10.101353297214947,10.589741767314072,2.6473235787985914,8.203468926465137,3.026346101989217,4.918347381516455,5.4519271051056934,5.4519271051056934
Durapan,19.626871308510992,17.73101607564761,16.649394651426014,17.605330159289814,11.73344589311528,,16.78619280811605,,17.504940337930993,17.044039991717742,17.79122014145856,18.816900848646988,15.02985544620005,14.22183651652919
"Erythrono-1,4-lactone",22.81629933915454,22.60513085670781,24.13416838153767,23.870386627878066,23.77270330773383,23.417291798715073,24.13416838153767,23.953297105679837,23.417291798715073,23.82958488643099,22.176682287677355,22.92787490413422,23.953297105679837,24.13416838153767
Ethanolamine,28.863827445577932,29.754289059653733,29.092836196046683,29.199493510442178,29.199493510442178,29.199493510442178,28.863827445577932,28.022288157553156,27.92524459775121,27.78907181958203,27.084943944408092,27.21934825959647,27.439594575526513,27.439594575526513
Formamide,31.21036514314471,31.668951186609984,31.668951186609984,32.00781944442083,30.7823453433383,31.21036514314471,32.00781944442083,31.668951186609984,32.00781944442083,31.21036514314471,30.573336989554633,30.942609521468622,30.573336989554633,30.7823453433383
Frangulin,14.021419364841742,4.918347381516455,6.637474595960846,,0.9266751030624765,13.17498269461429,8.64390924178897,11.053448878828174,5.2319467103497415,10.101353297214947,5.4519271051056934,,10.101353297214947,
Glabridin,17.67570612907752,16.894290018224726,,,16.38716185479659,16.700122639813483,16.548397760488008,,,,,,19.626871308510992,
Glyceric acid,21.03415127487163,19.192546564593975,,,,23.99000942053065,,,,,,,25.6563659490016,
Glycerol,17.848056725654924,15.684213392506413,16.027442504336406,15.794924887690241,13.487298878543296,16.954735439681233,16.649394651426014,16.649394651426014,15.684213392506413,16.700122639813483,16.10708189958663,17.259371352214917,16.649394651426014,16.267931772699097
Glycine,,26.8471068534773,27.92524459775121,27.084943944408092,26.269939079141064,27.706069701939082,27.084943944408092,27.21934825959647,26.387010738920857,26.779800290688794,25.741137750046672,26.200929917790297,25.96252317418443,25.96252317418443
"Glycine, tert.-butyldimethylsilyl ester",29.092836196046683,28.597049460306497,29.199493510442178,29.092836196046683,28.328763097489578,29.092836196046683,28.73936053878384,28.863827445577932,28.597049460306497,28.73936053878384,27.92524459775121,27.78907181958203,27.92524459775121,28.504702814838293
Glycolic acid,27.60464096162688,28.220824986859178,27.706069701939082,28.863827445577932,27.92524459775121,28.022288157553156,28.597049460306497,28.504702814838293,28.328763097489578,28.597049460306497,28.022288157553156,27.004989997162102,27.78907181958203,28.328763097489578
Guanosine,,17.96713333278627,18.206837600992994,12.73466395698144,17.420656950089175,,,11.73344589311528,18.299161313868307,16.027442504336406,17.67570612907752,,18.206837600992994,
Heptanedioic acid,14.91150018039568,,,,,,,,,,,11.999708944648896,,
Heptanoic acid,24.617441356369007,24.361767611067528,24.617441356369007,24.69908251133796,24.059471680211118,24.854862067442433,25.313618060977973,24.952119430962735,25.050447238005177,24.854862067442433,24.419963405671634,24.419963405671634,24.791158461587774,24.69908251133796
Heptylamine,,11.053448878828174,13.17498269461429,14.021419364841742,6.033603261326803,,13.17498269461429,,,11.053448878828174,12.73466395698144,14.6579166018199,12.340219003345359,8.959893012120766
Hexacosanoic acid,14.6579166018199,8.959893012120766,11.432133533201073,,4.918347381516455,14.021419364841742,13.019379474962212,,8.959893012120766,10.589741767314072,10.589741767314072,11.432133533201073,11.053448878828174,
Hexanoic acid,26.387010738920857,26.50296267227539,26.50296267227539,26.8471068534773,26.200929917790297,26.341187662588105,26.8471068534773,26.387010738920857,26.50296267227539,26.8471068534773,26.06651650878252,26.341187662588105,26.341187662588105,26.387010738920857
Hydracrylic acid,23.151992757960304,23.77270330773383,23.82958488643099,23.920579189958964,23.674356384455788,23.71999917837554,24.419963405671634,23.870386627878066,23.35257549176473,24.617441356369007,23.82958488643099,23.222075930761207,24.241680361020343,24.304911461865277
Hydroxylamine,,,,,26.341187662588105,,,,,,,,,
"Hymexazole, tert-butyldimethylsilyl ether",26.567254262059528,25.58298494600797,24.791158461587774,25.96252317418443,24.491789288861316,24.69908251133796,25.404802973180967,24.187462616991436,26.023750424771674,25.313618060977973,25.58298494600797,26.124112340107267,24.419963405671634,24.059471680211118
Hypoxanthine,27.706069701939082,27.21934825959647,26.779800290688794,27.439594575526513,25.6563659490016,23.870386627878066,27.21934825959647,24.13416838153767,26.96160059936936,28.022288157553156,27.004989997162102,25.313618060977973,24.491789288861316,26.200929917790297
Iminodiacetic acid,10.101353297214947,5.7610837394771846,5.7610837394771846,11.053448878828174,2.6473235787985914,12.340219003345359,11.432133533201073,8.959893012120766,3.026346101989217,5.2319467103497415,3.515329454763203,3.515329454763203,7.5486253233047425,5.7610837394771846
Indoprofen,,,,,,,,,,,,,,
Isobutanol,,16.954735439681233,17.504940337930993,17.504940337930993,18.964499198463745,19.626871308510992,18.697253042531315,19.12715709241501,16.954735439681233,17.917954706335404,18.40008695193352,14.91150018039568,19.55840932952848,19.41868971884918
Isonicotinic Acid,26.06651650878252,26.124112340107267,26.023750424771674,26.45236086775373,25.491807134917025,25.96252317418443,26.023750424771674,26.269939079141064,26.341187662588105,26.124112340107267,25.491807134917025,26.023750424771674,26.023750424771674,25.89217197325309
Isopropyl palmitate,14.44344997303848,8.203468926465137,11.053448878828174,13.17498269461429,5.2319467103497415,13.487298878543296,12.340219003345359,12.340219003345359,7.5486253233047425,11.73344589311528,8.64390924178897,11.053448878828174,11.73344589311528,8.203468926465137
Isopropylamine,25.58298494600797,25.89217197325309,25.404802973180967,24.791158461587774,27.004989997162102,24.13416838153767,23.71999917837554,23.35257549176473,25.140663431027427,23.920579189958964,25.89217197325309,26.387010738920857,25.248245599251963,25.404802973180967
Isosorbide,,,,,,21.89766089201072,20.944682697362236,21.151328125650927,,,,,,
Ketamine,31.668951186609984,32.00781944442083,30.573336989554633,30.942609521468622,29.976899253025323,30.172391027732196,31.21036514314471,30.7823453433383,31.21036514314471,33.78547332532239,30.942609521468622,31.21036514314471,29.976899253025323,29.754289059653733
"Kojic acid, bis(tert-butyldimethylsilyl) ether",21.151328125650927,19.791251716821705,20.060474603176946,20.437043584347983,16.954735439681233,18.76637914203081,19.41868971884918,17.848056725654924,19.55840932952848,19.236639097669983,19.791251716821705,21.9535073039897,18.87000098295748,18.697253042531315
L-(+)-Threose,,29.199493510442178,,,,,,,20.944682697362236,,27.439594575526513,,28.597049460306497,
Lactic acid,29.976899253025323,30.370043719919497,30.172391027732196,,30.370043719919497,28.597049460306497,30.942609521468622,29.976899253025323,29.43670460039806,29.092836196046683,29.754289059653733,29.754289059653733,30.172391027732196,28.139723574834868
L-Alanine,13.17498269461429,2.6473235787985914,8.203468926465137,8.203468926465137,0.5410740830618447,10.589741767314072,10.589741767314072,10.101353297214947,4.357485352481382,6.637474595960846,4.357485352481382,5.4519271051056934,5.7610837394771846,3.026346101989217
L-Asparagine,21.63965483051689,21.151328125650927,,,,,20.85775323035948,,,,,,,
L-gamma-Glutamyl-L-glutamic acid,,,,,,,18.816900848646988,,,,,,,15.564115838261685
Leucylglycine,19.90628699179653,22.262186034564476,21.9535073039897,18.145516841146943,21.566275994088834,,23.222075930761207,,24.952119430962735,20.715974098065832,21.278227382097498,18.527065735233002,18.964499198463745,23.82958488643099
Levulinic acid,24.187462616991436,24.187462616991436,23.953297105679837,24.304911461865277,23.616437364521392,23.920579189958964,24.241680361020343,24.241680361020343,24.13416838153767,24.13416838153767,23.616437364521392,23.920579189958964,24.304911461865277,23.920579189958964
L-Glutamic acid,20.060474603176946,,20.437043584347983,,19.626871308510992,,,,,18.47862430573336,,,16.267931772699097,18.206837600992994
L-Glutamine,11.432133533201073,3.515329454763203,7.5486253233047425,8.959893012120766,0.06717705530095545,11.73344589311528,6.637474595960846,8.64390924178897,3.515329454763203,5.4519271051056934,2.6473235787985914,5.2319467103497415,6.033603261326803,3.515329454763203
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",24.361767611067528,24.419963405671634,24.419963405671634,25.6563659490016,24.361767611067528,23.77270330773383,24.491789288861316,23.584213588252027,24.791158461587774,24.791158461587774,24.491789288861316,24.69908251133796,24.952119430962735,25.248245599251963
Lignoceric acid,18.007855678299716,16.700122639813483,16.548397760488008,16.894290018224726,15.925482683255618,16.548397760488008,17.605330159289814,16.78619280811605,14.77794148459306,16.649394651426014,14.44344997303848,14.021419364841742,15.794924887690241,14.021419364841742
L-Leucine,19.791251716821705,18.994720196960333,19.192546564593975,20.060474603176946,18.994720196960333,20.239280036683237,19.192546564593975,19.55840932952848,19.511528355008892,19.90628699179653,18.964499198463745,20.239280036683237,18.994720196960333,18.929456495102794
"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",30.573336989554633,31.21036514314471,30.7823453433383,,32.65987336076064,32.00781944442083,,33.78547332532239,,,,,,
L-Lysine,23.674356384455788,23.870386627878066,24.059471680211118,23.584213588252027,23.35257549176473,24.304911461865277,,23.29594091395716,23.99000942053065,24.304911461865277,23.484143310267747,24.187462616991436,24.13416838153767,23.674356384455788
L-Norleucine,,,28.022288157553156,,,,,30.370043719919497,30.573336989554633,31.668951186609984,28.328763097489578,22.81629933915454,,28.220824986859178
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",27.21934825959647,28.328763097489578,28.597049460306497,,28.73936053878384,27.92524459775121,,,29.092836196046683,27.706069701939082,,28.328763097489578,28.504702814838293,29.199493510442178
L-Ornithine,,15.39656988471546,,,24.187462616991436,15.564115838261685,,17.79122014145856,,19.192546564593975,,,,
L-Pyroglutamic acid,23.616437364521392,,,,20.060474603176946,24.187462616991436,,21.42405899916408,,26.200929917790297,,,22.92787490413422,22.92787490413422
L-Serine,,,,,19.236639097669983,25.404802973180967,25.741137750046672,25.248245599251963,,29.43670460039806,,,,
L-Threonine,23.584213588252027,23.29594091395716,,19.311341046599278,,,,,21.42405899916408,22.663346963173684,22.10136387655403,21.566275994088834,,
L-Tryptophan,17.044039991717742,11.432133533201073,12.340219003345359,15.267001008214582,8.959893012120766,15.02985544620005,14.91150018039568,15.02985544620005,11.432133533201073,14.6579166018199,14.021419364841742,15.02985544620005,13.019379474962212,10.101353297214947
L-Tyrosine,26.651849462366915,24.952119430962735,,27.21934825959647,25.313618060977973,25.792817913981178,26.200929917790297,25.6563659490016,24.854862067442433,27.004989997162102,26.200929917790297,25.96252317418443,26.200929917790297,
Luciferin,,,5.4519271051056934,11.73344589311528,,13.783405868376022,,,,,,,,4.357485352481382
Lupinine,,20.349076790547734,,,19.82917893481498,,22.176682287677355,,20.349076790547734,21.42405899916408,20.239280036683237,,20.6292687562774,21.566275994088834
L-Valine,23.920579189958964,22.10136387655403,22.663346963173684,23.151992757960304,21.811268708817973,22.10136387655403,23.35257549176473,21.70761198277439,21.278227382097498,23.584213588252027,22.92787490413422,22.017772579784815,22.10136387655403,23.151992757960304
L-Val-L-Leu,30.7823453433383,,,,,,,,,30.573336989554633,26.50296267227539,30.172391027732196,,
Malic acid,23.29594091395716,21.70761198277439,22.10136387655403,21.49512426745769,19.90628699179653,20.85775323035948,22.54252442178061,20.776972835570746,22.10136387655403,23.484143310267747,22.017772579784815,22.262186034564476,20.715974098065832,20.6292687562774
Maltol,,,,,,,,,,,,,,
Methanesulfonic acid,24.952119430962735,23.616437364521392,22.430766960994436,23.674356384455788,19.55840932952848,21.278227382097498,21.63965483051689,,23.222075930761207,23.35257549176473,23.71999917837554,24.361767611067528,20.060474603176946,19.977070348849676
Methyl lactate,17.504940337930993,17.504940337930993,17.917954706335404,17.67570612907752,17.504940337930993,18.145516841146943,17.848056725654924,,17.79122014145856,18.007855678299716,17.73101607564761,18.572420897099427,17.917954706335404,18.145516841146943
Methylsuccinic acid,,,,,,,,,,,,,,
Methylthiouracil,24.854862067442433,23.151992757960304,22.017772579784815,22.663346963173684,20.239280036683237,20.715974098065832,21.89766089201072,,23.53191592986123,22.176682287677355,23.417291798715073,24.491789288861316,20.944682697362236,20.239280036683237
Mevalonolactone,16.207484324420978,19.311341046599278,19.41868971884918,19.41868971884918,19.36205780789064,17.259371352214917,14.77794148459306,17.420656950089175,18.76637914203081,16.548397760488008,17.605330159289814,17.504940337930993,19.977070348849676,20.159049269761585
Monocaproin,27.439594575526513,26.96160059936936,26.651849462366915,27.60464096162688,,26.96160059936936,27.706069701939082,26.124112340107267,27.78907181958203,26.341187662588105,,28.220824986859178,,
m-Toluic acid,18.206837600992994,17.259371352214917,17.420656950089175,17.848056725654924,16.267931772699097,17.605330159289814,17.917954706335404,18.206837600992994,17.420656950089175,16.267931772699097,16.700122639813483,16.78619280811605,17.420656950089175,17.259371352214917
Myristic acid,20.776972835570746,20.239280036683237,20.715974098065832,20.6292687562774,19.977070348849676,20.060474603176946,20.715974098065832,20.159049269761585,19.723751953711417,20.776972835570746,19.723751953711417,19.82917893481498,20.53009211757007,19.82917893481498
"N,N-Dimethyl-2-aminoethanol",32.00781944442083,29.976899253025323,28.863827445577932,30.370043719919497,,30.370043719919497,30.7823453433383,28.73936053878384,30.942609521468622,29.976899253025323,30.370043719919497,30.7823453433383,29.43670460039806,30.573336989554633
"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,,,,,,,24.059471680211118,,,,24.187462616991436,23.71999917837554
N-Acetylaminoethanol,29.754289059653733,30.7823453433383,30.942609521468622,31.21036514314471,30.942609521468622,30.7823453433383,30.573336989554633,30.573336989554633,30.7823453433383,32.00781944442083,30.172391027732196,29.43670460039806,30.7823453433383,31.668951186609984
N-Acetylaspartic acid,16.38716185479659,20.060474603176946,19.626871308510992,19.723751953711417,16.894290018224726,19.36205780789064,19.626871308510992,15.564115838261685,19.311341046599278,20.349076790547734,17.96713333278627,17.73101607564761,,18.47862430573336
N-Acetyl-L-alanine,19.311341046599278,18.929456495102794,18.929456495102794,19.511528355008892,19.12715709241501,19.723751953711417,19.90628699179653,19.791251716821705,18.87000098295748,19.723751953711417,18.994720196960333,19.044780457273152,19.36205780789064,19.12715709241501
"Naringenin 4',7-dimethylether",20.159049269761585,16.548397760488008,17.605330159289814,19.82917893481498,17.96713333278627,,,,16.78619280811605,17.73101607564761,17.259371352214917,16.894290018224726,17.73101607564761,
N-Caffeoyl-O-methyltyramine,11.999708944648896,3.026346101989217,8.64390924178897,11.432133533201073,3.515329454763203,11.999708944648896,,,0.9266751030624765,5.7610837394771846,7.5486253233047425,5.7610837394771846,8.203468926465137,6.637474595960846
N-Ethylamphetamine,,27.004989997162102,27.21934825959647,,27.21934825959647,26.8471068534773,26.341187662588105,26.779800290688794,27.004989997162102,25.741137750046672,26.651849462366915,27.439594575526513,26.96160059936936,26.96160059936936
N-Ethyldiethanolamine,23.072538359028545,22.81629933915454,23.151992757960304,22.54252442178061,22.017772579784815,22.262186034564476,22.663346963173684,22.336032499821254,22.430766960994436,22.60513085670781,22.336032499821254,23.29594091395716,23.072538359028545,22.54252442178061
Niacin,17.605330159289814,15.564115838261685,16.78619280811605,16.10708189958663,14.021419364841742,17.128341573761485,17.259371352214917,16.548397760488008,15.02985544620005,15.794924887690241,15.564115838261685,16.700122639813483,,15.794924887690241
Niacinamide,28.022288157553156,26.779800290688794,26.387010738920857,26.779800290688794,26.8471068534773,27.004989997162102,,25.491807134917025,27.084943944408092,27.21934825959647,26.8471068534773,26.45236086775373,26.651849462366915,27.004989997162102
N-Isobutyrylglycine,26.341187662588105,26.200929917790297,26.200929917790297,23.484143310267747,26.023750424771674,24.361767611067528,27.004989997162102,24.854862067442433,26.06651650878252,26.06651650878252,26.023750424771674,24.304911461865277,25.89217197325309,26.269939079141064
N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,,11.999708944648896,13.487298878543296,15.02985544620005,8.203468926465137,14.6579166018199,14.021419364841742,14.91150018039568,11.053448878828174,13.019379474962212,,,14.44344997303848,11.432133533201073
N-Methylacetamide,26.124112340107267,26.45236086775373,26.45236086775373,26.651849462366915,26.651849462366915,26.06651650878252,26.269939079141064,26.200929917790297,26.200929917790297,26.387010738920857,25.792817913981178,26.779800290688794,26.45236086775373,26.45236086775373
Nonanoic acid,28.220824986859178,28.022288157553156,28.220824986859178,28.504702814838293,27.439594575526513,28.328763097489578,28.504702814838293,28.597049460306497,28.863827445577932,,28.863827445577932,28.022288157553156,28.220824986859178,28.73936053878384
Norephedrine,,,29.754289059653733,28.139723574834868,28.022288157553156,26.200929917790297,26.45236086775373,26.96160059936936,28.73936053878384,29.199493510442178,28.597049460306497,,,
Norketamine,12.73466395698144,5.2319467103497415,6.033603261326803,10.101353297214947,1.8466198968201704,11.053448878828174,11.053448878828174,6.637474595960846,4.918347381516455,6.033603261326803,5.2319467103497415,6.637474595960846,6.637474595960846,4.918347381516455
"Norleucine, N-trimethylsilyl-",,,,,,32.65987336076064,,,,,,,,32.00781944442083
Octacosanol,23.953297105679837,,25.050447238005177,,24.952119430962735,25.58298494600797,,,23.77270330773383,23.53191592986123,,23.072538359028545,,24.952119430962735
"Octadecanoic acid, octyl ester",,,,,,,,,,,,,,
Octadecanoic acid,,8.64390924178897,,,5.7610837394771846,14.44344997303848,,14.021419364841742,,,,,,
Octanoic acid,25.404802973180967,25.140663431027427,25.491807134917025,26.06651650878252,,,,,24.304911461865277,,23.953297105679837,,24.69908251133796,24.241680361020343
Octocrylene,,,,,,,12.73466395698144,,,,,,,
Oleamide,25.96252317418443,26.023750424771674,24.361767611067528,25.491807134917025,23.920579189958964,24.791158461587774,24.361767611067528,24.059471680211118,25.248245599251963,23.29594091395716,27.60464096162688,23.870386627878066,24.361767611067528,23.616437364521392
Oleic Acid,27.004989997162102,,,,,22.54252442178061,23.29594091395716,22.54252442178061,,,,,,
Olomoucine,,,,,,,,,,,,,,
Oxalic acid,28.504702814838293,29.092836196046683,29.976899253025323,29.976899253025323,29.092836196046683,29.754289059653733,30.172391027732196,30.172391027732196,29.976899253025323,29.754289059653733,29.092836196046683,28.139723574834868,29.092836196046683,29.43670460039806
"Oxalic acid, di(cyclohexylmethyl) ester",,,,,,,,,,12.73466395698144,,,,
