node,BiBC
2-Ethylacetoacetate__FEC,1741.7094846976229
"2,3,4-Trihydroxybutyric acid__FEC",362.979718145991
8-Hydroxy-5-(hydroxymethyl)quinoline__FEC,43.64829434047114
Tricine__FEC,1608.2692663540681
"Acetamide, N-(2-butyl)-N-methyl-__FEC",103.47577350778917
Menthol__FEC,0.09375
N-Acetyl glucosamine methoxime__FEC,314.16075718271674
Uridine__FEC,58.326334136544546
Butyl caprylate__FEC,542.5061829087881
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane__FEC",50.94801574331542
Arabinitol__FEC,7.1812581699346385
9-Octadecenoic acid__FEC,260.03885921740425
"3-Hydroxy-2,3-dihydromaltol__FEC",16.386621082266878
Ribonic acid__FEC,26.174118123110354
Cytosine__FEC,7.028862062744185
2'-Desoxyuridine__FEC,62.89323874559751
alpha-Tocopheryl acetate__FEC,46.70997544463828
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one__FEC,192.14550638731848
"D-Erythro-Pentitol, 2-deoxy-__FEC",146.8933448667144
1-Hexanol__FEC,79.25049870788276
1-Octadecanol__FEC,1350.7672939063038
Ethanamine__FEC,0.0
Idoxuridine__FEC,172.34516415651288
Glycolic acid__FEC,0.0
"Azetidine, 1-acetyl-2-methyl__FEC",1336.068933499857
Hexacosanoic acid__FEC,664.999999999946
3-Hydroxyisovaleric acid__FEC,200.06801449693648
2-Palmitoylglycerol__FEC,0.0
"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol__FEC",0.0
3-Hydroxypicolinic acid__FEC,0.0
4-Hydroxyphenyllactic acid__FEC,0.0
Glycerol__FEC,6.188991673821275
3-Hydroxybutyric acid__FEC,0.0
Cope__CPX,171.8784803111174
"2,4-Di-tert-butylphenol__FEC",0.4409774436090225
Spmip6__CPX,0.0
Vps37d__CPX,635.9553682687342
Nedd4__CPX,971.4854223400139
Wbp11__CPX,2264.107036166368
Usf3__CPX,1294.7933547196596
Fn3krp__CPX,5082.058918232985
Pak2__CPX,549.9886864405858
Cebpz__CPX,196.41398340110925
Kin__CPX,1413.1637599453773
Ibtk__CPX,5055.0871775410105
Ctdspl2__CPX,424.6730950452279
Pabpc1__CPX,530.7133317372374
Kif2a__CPX,1364.03505644714
Arhgef12__CPX,380.5103723060373
Arhgap5__CPX,1236.3615226155755
Slk__CPX,1282.8854086177525
Cdkn1c__CPX,4770.951837220254
Smim10l1__CPX,2642.603089152206
Ap3b1__CPX,1500.9309902200328
Wasl__CPX,2602.3202612834884
Gsk3b__CPX,289.4844270877419
D630036H23Rik__CPX,806.4669819350725
Pbx1__CPX,569.0394432114939
Tulp4__CPX,2081.017519153232
Wbp4__CPX,4042.8345246295235
Vps13b__CPX,375.64699894605843
Setx__CPX,2525.9783994504674
Pcmtd1__CPX,799.4061606324126
Mafg__CPX,3066.0447144608543
B230219D22Rik__CPX,1650.899332346751
Stag2__CPX,3635.26008839839
Phactr2__CPX,1588.3961888444665
Fcho2__CPX,530.9676486642664
Smarca5__CPX,5732.235270702624
Gtpbp4__CPX,3692.755692627472
Vps36__CPX,549.5799805165964
Mob4__CPX,218.9999999999992
Deoxyglucose__FEC,217.9999999999992
Igfbp6__CPX,881.9999999999822
Silc1__CPX,560.7228838733813
Vanillin__FEC,894.8029888148858
Adcy9__CPX,227.93741022192242
Gm43568__CPX,161.25174613260816
Rdx__CPX,120.68927655950473
Golm2__CPX,238.26412081033564
Cnih2__CPX,467.72185921610617
Osgepl1__CPX,288.94878441359265
Atn1__CPX,29.413332254679368
Map3k5__CPX,802.569541598128
Ptgr3__CPX,13.449119214652521
Serpinb8__CPX,386.7350942399461
Gsta4__CPX,1972.075235910069
Dnajc21__CPX,219.93404153404853
Bhmt2__CPX,215.2881717754418
Psma4__CPX,1193.1171636407428
Prxl2c__CPX,795.1863177936989
Asb8__CPX,14.82337465304941
Cep57__CPX,270.23064092258284
Ofd1__CPX,311.9730266035998
Efhb__CPX,237.41718455252465
Vmp1__CPX,24.62597744840778
Zfp1007__CPX,526.1590483474886
L-Aspartic acid__FEC,76.10254909340394
Srebf2__CPX,1665.8902818894692
Gpaa1__CPX,981.1079647348134
Rhob__CPX,2305.880814234406
Pi4ka__CPX,291.60493460475664
Pja2__CPX,1833.696137082284
Dync1h1__CPX,1063.6086107953938
